Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
ch_1A_CKDL260002520-1A_23757VLT4_L4_1	(1, 0.0)	(2, 0.07637534032603115)	(3, 1.0868840234243795e-05)	(4, 0.00029708163306933045)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0017643750646922428)	(10, 0.0)	(15, 0.0)	(20, 7.97048283844545e-06)	(25, 5.796714791596691e-05)	(30, 0.0)	(35, 0.00043982573481239894)	(40, 0.00016593096090945528)	(45, 0.0001869440520289933)	(50, 0.000553586262597484)	(55, 9.49212047123958e-05)	(60, 0.0)	(65, 0.0)	(70, 3.622946744747932e-06)	(75, 1.6665555025840487e-05)	(80, 0.00016230801416470734)	(85, 7.245893489495863e-07)	(90, 0.0003659176212195411)	(95, 0.0002753439526008428)	(100, 0.00047388143421302946)	(105, 0.0)	(110, 0.00016375719286260653)	(115, 0.0)	(120, 2.6809805911134695e-05)	(125, 1.4491786978991726e-06)	(130, 0.0)	(135, 0.0008818252376716465)	(140, 0.00031447177744412045)	(145, 3.622946744747932e-05)	(150, 0.0)
ch_1A_CKDL260002520-1A_23757VLT4_L4_2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0006376386270756359)	(9, 0.00010506545559769002)	(10, 0.0003028783478609271)	(15, 0.0)	(20, 0.0)	(25, 0.00786324361480091)	(30, 5.072125442647104e-06)	(35, 0.0023433219545029626)	(40, 0.0010470316092321523)	(45, 0.0008789268802758482)	(50, 2.4636037864285935e-05)	(55, 0.0)	(60, 0.0001905669987737412)	(65, 3.695405679642891e-05)	(70, 0.000793425337099797)	(75, 4.4924539634874355e-05)	(80, 6.956057749916029e-05)	(85, 0.0003122980093972717)	(90, 0.0003383832259594568)	(95, 0.00023114400231491803)	(100, 3.405569940063056e-05)	(105, 0.0004528683430934915)	(110, 0.0006354648590287872)	(115, 0.0008137138388703855)	(120, 1.0144250885294208e-05)	(125, 3.695405679642891e-05)	(130, 0.00024346202124706103)	(135, 3.9127824843277665e-05)	(140, 0.0001746260330968503)	(145, 0.0008122646601724864)	(150, 0.0003659176212195411)
ch_1B_CKDL260002520-1A_2372W3LT4_L5_1	(1, 0.004727685325264751)	(2, 0.06570517768378153)	(3, 0.03801444935008799)	(4, 0.08828228719627033)	(5, 9.64833739849949e-05)	(6, 0.0)	(7, 0.0016402173577449134)	(8, 0.0019296674796998982)	(9, 0.0)	(10, 0.00013507672357899287)	(15, 0.00048241686992497456)	(20, 0.00025085677236098673)	(25, 0.019933465065299947)	(30, 0.0018717774553089013)	(35, 0.020493068634412918)	(40, 0.0015244373089629195)	(45, 0.0024120843496248726)	(50, 0.003917224983790793)	(55, 0.0034541047886628177)	(60, 0.006425792707400661)	(65, 0.0038593349593997964)	(70, 0.012870882089598322)	(75, 0.004013708357775788)	(80, 0.002064744203278891)	(85, 0.0035119948130538144)	(90, 0.0037435549106178026)	(95, 0.002855907869955849)	(100, 0.015302263114020193)	(105, 0.004245268455339776)	(110, 0.0033383247398808234)	(115, 0.019045818024637996)	(120, 0.001177097162616938)	(125, 0.011462224829417394)	(130, 0.001099910463428942)	(135, 0.001968260829293896)	(140, 0.0008876470406619532)	(145, 0.0014086572601809256)	(150, 0.000868350365864954)
ch_1B_CKDL260002520-1A_2372W3LT4_L5_2	(1, 0.08075658402544074)	(2, 0.058565408008891914)	(3, 0.0)	(4, 0.0)	(5, 0.0023156009756398776)	(6, 0.0013507672357899287)	(7, 0.003183951341504832)	(8, 0.0)	(9, 0.001061317113834944)	(10, 0.0016981073821359103)	(15, 0.0007911636666769581)	(20, 0.001794590756120905)	(25, 0.003068171292722838)	(30, 0.0026436444471888603)	(35, 0.002354194325233876)	(40, 0.0009262403902559511)	(45, 0.0013700639105869276)	(50, 0.002933094569143845)	(55, 0.002450677699218871)	(60, 0.0038014449350087993)	(65, 0.0014472506097749237)	(70, 0.004283861804933774)	(75, 0.005422365617956714)	(80, 0.003897928308993794)	(85, 0.003936521658587792)	(90, 0.0040330050325727874)	(95, 0.004882058723640742)	(100, 0.0035698848374448116)	(105, 0.003241841365895829)	(110, 0.004052301707369786)	(115, 0.00283661119515885)	(120, 0.003010281268331841)	(125, 0.0031067646423168357)	(130, 0.00341551143906882)	(135, 0.004303158479730773)	(140, 0.0040330050325727874)	(145, 0.0036856648862268054)	(150, 0.0027015344715798574)
ch_1B_CKDL260002520-1A_23757VLT4_L4_1	(1, 0.0)	(2, 0.07393929241840702)	(3, 3.228790061939171e-06)	(4, 0.00025184562483125537)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.001488472218553958)	(10, 0.0)	(15, 0.0)	(20, 5.811822111490508e-06)	(25, 4.972336695386324e-05)	(30, 0.0)	(35, 0.0003809972273088222)	(40, 0.00013431766657666952)	(45, 0.00016014798707218288)	(50, 0.00046300849488207715)	(55, 7.619944546176445e-05)	(60, 0.0)	(65, 0.0)	(70, 4.52030608671484e-06)	(75, 9.686370185817513e-06)	(80, 0.00014787858483681404)	(85, 6.457580123878342e-07)	(90, 0.00032029597414436577)	(95, 0.00023376440048439602)	(100, 0.00041005633786627473)	(105, 0.0)	(110, 0.00013367190856428167)	(115, 0.0)	(120, 1.6143950309695855e-05)	(125, 1.2915160247756685e-06)	(130, 0.0)	(135, 0.000783304469026443)	(140, 0.0002809047353887079)	(145, 3.0350626582228213e-05)	(150, 0.0)
ch_1B_CKDL260002520-1A_23757VLT4_L4_2	(1, 0.0)	(2, 3.228790061939171e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0006328428521400776)	(9, 6.457580123878342e-05)	(10, 0.0002563659309179702)	(15, 0.0)	(20, 0.0)	(25, 0.008108783361554035)	(30, 8.394854161041845e-06)	(35, 0.002081923831938378)	(40, 0.0009783233887675688)	(45, 0.0008401311741165723)	(50, 3.0350626582228213e-05)	(55, 0.0)	(60, 0.00016337677713412207)	(65, 2.5184562483125535e-05)	(70, 0.0007355183761097432)	(75, 2.970486856984038e-05)	(80, 8.007399353609144e-05)	(85, 0.0003022147497975064)	(90, 0.0003183587001072023)	(95, 0.00022149499824902715)	(100, 3.8099722730882223e-05)	(105, 0.00036679055103628987)	(110, 0.000530167328170412)	(115, 0.0007452047462955607)	(120, 1.2915160247756683e-05)	(125, 3.5516690681330884e-05)	(130, 0.0002034137739021678)	(135, 3.099638459461605e-05)	(140, 0.00014981585887397755)	(145, 0.0008149466116334469)	(150, 0.000471403349043119)
ch_1C_CKDL260002520-1A_2372W3LT4_L5_1	(1, 0.004416716024411982)	(2, 0.0688554703292945)	(3, 0.0404299389926943)	(4, 0.0866355835557735)	(5, 0.0)	(6, 0.0)	(7, 0.0016987369324661468)	(8, 0.002264982576621529)	(9, 0.0)	(10, 4.529965153243059e-05)	(15, 0.0003397473864932294)	(20, 0.00020384843189593762)	(25, 0.02011304528039918)	(30, 0.0021290836220242376)	(35, 0.0211775870914113)	(40, 0.002015834493193161)	(45, 0.002536780485816113)	(50, 0.003986369334853892)	(55, 0.0037598710771917384)	(60, 0.006341951214540282)	(65, 0.0037145714256593084)	(70, 0.013046299641340008)	(75, 0.003963719509087677)	(80, 0.002219682925089099)	(85, 0.0036692717741268776)	(90, 0.003918419857555246)	(95, 0.003012426826906634)	(100, 0.015809578384818276)	(105, 0.004303466895580906)	(110, 0.003488073167997155)	(115, 0.01938825085588029)	(120, 0.001245740417141841)	(125, 0.01193645817879546)	(130, 0.0010192421594796882)	(135, 0.002151733447790453)	(140, 0.0006794947729864588)	(145, 0.001789336235531008)	(150, 0.0010192421594796882)
ch_1C_CKDL260002520-1A_2372W3LT4_L5_2	(1, 0.08946681177655041)	(2, 0.05288734316411271)	(3, 0.0)	(4, 0.0)	(5, 0.002264982576621529)	(6, 0.002151733447790453)	(7, 0.002151733447790453)	(8, 0.0)	(9, 0.002151733447790453)	(10, 0.002332932053920175)	(15, 0.001087191636778334)	(20, 0.0019478850158945154)	(25, 0.003963719509087677)	(30, 0.003646621948360662)	(35, 0.002627379788880974)	(40, 0.000996592333713473)	(45, 0.0016534372809337164)	(50, 0.0033974738649322936)	(55, 0.002650029614647189)	(60, 0.004190217766749829)	(65, 0.001472238674803994)	(70, 0.004280817069814691)	(75, 0.0057757055703849)	(80, 0.004054318812152537)	(85, 0.004280817069814691)	(90, 0.004552614979009274)	(95, 0.004982961668567364)	(100, 0.00423551741828226)	(105, 0.003782520902957954)	(110, 0.004892362365502503)	(115, 0.002876527872309342)	(120, 0.00423551741828226)	(125, 0.003170975607270141)	(130, 0.003533372819529586)	(135, 0.004122268289451184)	(140, 0.004144918115217399)	(145, 0.0036692717741268776)	(150, 0.0035107229937633706)
ch_1C_CKDL260002520-1A_23757VLT4_L4_1	(1, 0.0)	(2, 0.0766010310219166)	(3, 0.0)	(4, 0.00018869361577451182)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0017368389633790294)	(10, 0.0)	(15, 0.0)	(20, 4.288491267602541e-06)	(25, 6.518506726755862e-05)	(30, 0.0)	(35, 0.0004537223761123489)	(40, 0.000156958780394253)	(45, 0.00018268972799986825)	(50, 0.0005626500543094535)	(55, 8.662752360557133e-05)	(60, 0.0)	(65, 8.576982535205082e-07)	(70, 2.573094760561525e-06)	(75, 1.2865473802807624e-05)	(80, 0.00015181259087312994)	(85, 8.576982535205082e-07)	(90, 0.00036795255076029805)	(95, 0.00027274804461952163)	(100, 0.0005043265730700588)	(105, 0.0)	(110, 0.00015953187515481456)	(115, 0.0)	(120, 2.830404236617677e-05)	(125, 2.573094760561525e-06)	(130, 0.0)	(135, 0.0008860022958866849)	(140, 0.0003267830345913136)	(145, 3.6881024901381855e-05)	(150, 0.0)
ch_1C_CKDL260002520-1A_23757VLT4_L4_2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.000626119725069971)	(9, 0.00015867417690129402)	(10, 0.000312202164281465)	(15, 0.0)	(20, 0.0)	(25, 0.007941428129346386)	(30, 7.719284281684575e-06)	(35, 0.0023466624216321105)	(40, 0.0010403879815203765)	(45, 0.0008911484854078079)	(50, 3.08771371267383e-05)	(55, 0.0)	(60, 0.00018354742625338876)	(65, 2.4873249352094742e-05)	(70, 0.0008036632635487163)	(75, 4.11695161689844e-05)	(80, 0.00010635458343654302)	(85, 0.000308771371267383)	(90, 0.0003310715258589162)	(95, 0.00022557464067589366)	(100, 4.11695161689844e-05)	(105, 0.0004511492813517873)	(110, 0.000620973535548848)	(115, 0.000828536512900811)	(120, 1.2007775549287114e-05)	(125, 4.803110219714846e-05)	(130, 0.0002504478900279884)	(135, 5.317729171827151e-05)	(140, 0.00016124727166185555)	(145, 0.0008216749268726469)	(150, 0.0005317729171827151)
ch_1D_CKDL260002520-1A_2372W3LT4_L5_1	(1, 0.005629463588885391)	(2, 0.06960064073531029)	(3, 0.03633562861916934)	(4, 0.08418606912469517)	(5, 0.0001279423542928498)	(6, 0.0)	(7, 0.0011514811886356483)	(8, 0.0016632506058070476)	(9, 0.0)	(10, 5.117694171713993e-05)	(15, 0.0004861809463128293)	(20, 0.00035823859201997946)	(25, 0.02162225787549162)	(30, 0.001867958372675607)	(35, 0.02024048044912884)	(40, 0.0017656044892413274)	(45, 0.0021750200229784466)	(50, 0.003991801453936914)	(55, 0.003403266624189805)	(60, 0.0059621137100468015)	(65, 0.0036847398036340745)	(70, 0.013331593317314951)	(75, 0.0035056205076240852)	(80, 0.0017656044892413274)	(85, 0.003121793444745536)	(90, 0.003403266624189805)	(95, 0.002686789440149846)	(100, 0.016146325111757648)	(105, 0.004094155337371194)	(110, 0.0030706165030283954)	(115, 0.01947282632337174)	(120, 0.001305012013787068)	(125, 0.012308054482972154)	(130, 0.0008700080091913787)	(135, 0.0025588470858569964)	(140, 0.0012026581303527884)	(145, 0.001381777426362778)	(150, 0.0008955964800499486)
ch_1D_CKDL260002520-1A_2372W3LT4_L5_2	(1, 0.07804483611863838)	(2, 0.05335196174011838)	(3, 0.0002558847085856996)	(4, 0.0)	(5, 0.003966212983078344)	(6, 0.0011514811886356483)	(7, 0.0017911929600998972)	(8, 0.0)	(9, 0.0007676541257570988)	(10, 0.0018167814309584674)	(15, 0.0009467734217670886)	(20, 0.0019703122561098873)	(25, 0.0035823859201997944)	(30, 0.003121793444745536)	(35, 0.0019703122561098873)	(40, 0.0011514811886356483)	(45, 0.0014585428389384879)	(50, 0.003121793444745536)	(55, 0.0021238430812613065)	(60, 0.004042978395654054)	(65, 0.001356188955504208)	(70, 0.0036079743910583644)	(75, 0.005373578880299692)	(80, 0.004042978395654054)	(85, 0.003633562861916935)	(90, 0.004145332279088334)	(95, 0.004503570871108314)	(100, 0.003633562861916935)	(105, 0.0032497357990383855)	(110, 0.0037870936870683545)	(115, 0.0025332586149984264)	(120, 0.0035823859201997944)	(125, 0.003224147328179815)	(130, 0.003428855095048375)	(135, 0.003991801453936914)	(140, 0.003735916745351214)	(145, 0.003326501211614095)	(150, 0.0034544435659069448)
ch_1D_CKDL260002520-1A_23757VLT4_L4_1	(1, 0.0)	(2, 0.07614024385529165)	(3, 0.0)	(4, 0.0002497346209458286)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0017577475243494857)	(10, 0.0)	(15, 0.0)	(20, 1.921035545737143e-06)	(25, 6.243365523645715e-05)	(30, 0.0)	(35, 0.0004216673022893029)	(40, 0.00015368284365897144)	(45, 0.0001853799301636343)	(50, 0.0005369294350335315)	(55, 8.836763510390857e-05)	(60, 0.0)	(65, 0.0)	(70, 2.8815533186057145e-06)	(75, 1.5368284365897145e-05)	(80, 0.0001488802547946286)	(85, 9.605177728685716e-07)	(90, 0.0003803650380559543)	(95, 0.00027086601194893715)	(100, 0.0004485617999296228)	(105, 0.0)	(110, 0.00016328802138765715)	(115, 0.0)	(120, 2.3052426548845716e-05)	(125, 1.921035545737143e-06)	(130, 0.0)	(135, 0.0008442951223514743)	(140, 0.0003265760427753143)	(145, 3.073656873179429e-05)	(150, 0.0)
ch_1D_CKDL260002520-1A_23757VLT4_L4_2	(1, 0.0)	(2, 4.802588864342858e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0006051261969072)	(9, 9.605177728685713e-05)	(10, 0.00027566860081328)	(15, 0.0)	(20, 0.0)	(25, 0.00794732405271456)	(30, 4.802588864342858e-06)	(35, 0.002207269842051977)	(40, 0.0010027805548747885)	(45, 0.0008587028889445028)	(50, 2.4012944321714283e-05)	(55, 0.0)	(60, 0.00018345889461789713)	(65, 2.785501541318857e-05)	(70, 0.0007885850915250971)	(75, 2.8815533186057145e-05)	(80, 7.395986851088e-05)	(85, 0.00028719481408770285)	(90, 0.00034482588045981713)	(95, 0.00021707701666829715)	(100, 3.553915759613714e-05)	(105, 0.00042646989115364574)	(110, 0.0005811132525854857)	(115, 0.0007722562893863314)	(120, 7.684142182948572e-06)	(125, 3.842071091474286e-05)	(130, 0.00023244530103419428)	(135, 4.130226423334857e-05)	(140, 0.00016713009247913143)	(145, 0.0007741773249320686)	(150, 0.0003890096980117715)
ch_2A_CKDL260002520-1A_2372W3LT4_L5_1	(1, 0.007135471011271705)	(2, 0.06854731168205276)	(3, 0.03731500414091269)	(4, 0.08866700043514675)	(5, 0.0)	(6, 0.0)	(7, 0.00222252375760922)	(8, 0.0015206741499431502)	(9, 0.0)	(10, 9.357994768880924e-05)	(15, 0.0005614796861328554)	(20, 0.0004445047515218439)	(25, 0.020985303269215473)	(30, 0.00222252375760922)	(35, 0.021523387968426125)	(40, 0.0021757337837648148)	(45, 0.0028073984306642773)	(50, 0.005146897122884508)	(55, 0.004515232475985046)	(60, 0.00729923591972712)	(65, 0.0047959723190514735)	(70, 0.015113161551742691)	(75, 0.0048661572798180805)	(80, 0.002643633522208861)	(85, 0.004328072580607427)	(90, 0.0045854174367516536)	(95, 0.0038835678290855837)	(100, 0.016750810636296853)	(105, 0.005100107149040104)	(110, 0.004164307672152012)	(115, 0.01955820906696113)	(120, 0.0021757337837648148)	(125, 0.011954838317245382)	(130, 0.0016142540976319595)	(135, 0.002550053574520052)	(140, 0.001286724280721127)	(145, 0.0015206741499431502)	(150, 0.002924373365275289)
ch_2A_CKDL260002520-1A_2372W3LT4_L5_2	(1, 0.09042162445431193)	(2, 0.0567328432863406)	(3, 0.0)	(4, 0.00011697493461101156)	(5, 0.001286724280721127)	(6, 0.0015206741499431502)	(7, 0.0024564736268312425)	(8, 0.0)	(9, 0.0017546240191651731)	(10, 0.002479868613753445)	(15, 0.0011229593722657109)	(20, 0.001965178901464994)	(25, 0.003626222972941358)	(30, 0.003485853051408144)	(35, 0.002713818482975468)	(40, 0.001427094202254341)	(45, 0.0013803042284099363)	(50, 0.0037198029206301675)	(55, 0.0030647432868085023)	(60, 0.00456202244982945)	(65, 0.001894993940698387)	(70, 0.00465560239751826)	(75, 0.00648041137745004)	(80, 0.004702392371362664)	(85, 0.0048661572798180805)	(90, 0.00556800688748415)	(95, 0.006410226416683432)	(100, 0.005053317175195699)	(105, 0.004374862554451832)	(110, 0.004515232475985046)	(115, 0.003626222972941358)	(120, 0.005100107149040104)	(125, 0.004187702659074213)	(130, 0.004023937750618798)	(135, 0.005310662031339924)	(140, 0.00465560239751826)	(145, 0.004023937750618798)	(150, 0.004094122711385404)
ch_2A_CKDL260002520-1A_23757VLT4_L4_1	(1, 0.0)	(2, 0.07759034527890277)	(3, 4.665685224227466e-06)	(4, 0.0002752754282294205)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0017076407920672526)	(10, 0.0)	(15, 0.0)	(20, 5.59882226907296e-06)	(25, 5.132253746650213e-05)	(30, 0.0)	(35, 0.0005113591005753303)	(40, 0.00015116820126496991)	(45, 0.00020062446464178105)	(50, 0.0005654810491763689)	(55, 8.11829229015579e-05)	(60, 0.0)	(65, 1.8662740896909866e-06)	(70, 4.665685224227466e-06)	(75, 1.119764453814592e-05)	(80, 0.00015956643466857935)	(85, 3.732548179381973e-06)	(90, 0.00035272580295159646)	(95, 0.0002678103318706566)	(100, 0.000421777944270163)	(105, 0.0)	(110, 0.0001670315310273433)	(115, 0.0)	(120, 1.8662740896909865e-05)	(125, 9.331370448454933e-07)	(130, 0.0)	(135, 0.0008099629549258882)	(140, 0.00029860385435055784)	(145, 3.265979656959226e-05)	(150, 0.0)
ch_2A_CKDL260002520-1A_23757VLT4_L4_2	(1, 0.0)	(2, 4.665685224227466e-06)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0007045184688583473)	(9, 9.79793897087768e-05)	(10, 0.00025661268733251065)	(15, 0.0)	(20, 0.0)	(25, 0.0077413049240382115)	(30, 7.465096358763946e-06)	(35, 0.0022731218412436215)	(40, 0.0010059217343434419)	(45, 0.0008724831369305362)	(50, 3.359293361443775e-05)	(55, 0.0)	(60, 0.0001670315310273433)	(65, 2.9860385435055785e-05)	(70, 0.0007950327622083603)	(75, 4.292430406289269e-05)	(80, 8.678174517063087e-05)	(85, 0.00031819973229231323)	(90, 0.0003415281584134505)	(95, 0.00023981622052529178)	(100, 3.639234474897424e-05)	(105, 0.0004049814774629441)	(110, 0.000622402408911944)	(115, 0.000764239239728459)	(120, 1.5863329762373387e-05)	(125, 4.292430406289269e-05)	(130, 0.00020342387577631753)	(135, 6.625273018403002e-05)	(140, 0.00014930192717527892)	(145, 0.0008108960919707336)	(150, 0.0004852312633196565)
ch_2B_CKDL260002520-1A_2372W3LT4_L5_1	(1, 0.005893509638567127)	(2, 0.07246337987420036)	(3, 0.034289510624390555)	(4, 0.08733109737149469)	(5, 0.0001339434008765256)	(6, 0.0)	(7, 0.0017412642113948328)	(8, 0.0022770378149009358)	(9, 0.0)	(10, 0.0)	(15, 0.0003482528422789666)	(20, 0.0005893509638567126)	(25, 0.02065407241516025)	(30, 0.0018484189320960534)	(35, 0.02180598566269837)	(40, 0.0016608981708689174)	(45, 0.0019287849726219689)	(50, 0.004259400147873515)	(55, 0.0035628944633155813)	(60, 0.006027453039443653)	(65, 0.0035628944633155813)	(70, 0.013447917448003173)	(75, 0.0038575699452439377)	(80, 0.0018216302519207482)	(85, 0.003937935985769853)	(90, 0.0036432605038414965)	(95, 0.0025181359364786814)	(100, 0.015778532623254717)	(105, 0.004446920909100651)	(110, 0.003428951062439056)	(115, 0.017760894956227298)	(120, 0.0014465887294664768)	(125, 0.012028117398712)	(130, 0.0013126453285899511)	(135, 0.0021430944140244097)	(140, 0.0009643924863109844)	(145, 0.0010447585268368999)	(150, 0.0016073208105183074)
ch_2B_CKDL260002520-1A_2372W3LT4_L5_2	(1, 0.07889266311627359)	(2, 0.05625622836814075)	(3, 0.0)	(4, 0.0001339434008765256)	(5, 0.0021430944140244097)	(6, 0.0008036604052591537)	(7, 0.0029467548192835635)	(8, 0.0)	(9, 0.0009376038061356793)	(10, 0.0020627283734984945)	(15, 0.0007232943647332384)	(20, 0.0020895170536737997)	(25, 0.0031878529408613096)	(30, 0.0026788680175305122)	(35, 0.002169883094199715)	(40, 0.00109833588718751)	(45, 0.001285856648414646)	(50, 0.003053909539984784)	(55, 0.0025985019770045966)	(60, 0.003964724665945158)	(65, 0.0016608981708689174)	(70, 0.004259400147873515)	(75, 0.006081030399794263)	(80, 0.004045090706471074)	(85, 0.003991513346120463)	(90, 0.00423261146769821)	(95, 0.005277369994535109)	(100, 0.004500498269451261)	(105, 0.003536105783140276)	(110, 0.004045090706471074)	(115, 0.002839600098582343)	(120, 0.003964724665945158)	(125, 0.0031878529408613096)	(130, 0.0034825284227896656)	(135, 0.004259400147873515)	(140, 0.0038575699452439377)	(145, 0.0038307812650686325)	(150, 0.0045540756298018716)
ch_2B_CKDL260002520-1A_23757VLT4_L4_1	(1, 0.0)	(2, 0.07576668912923325)	(3, 0.0)	(4, 0.00017015793801991951)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.001959394437805134)	(10, 0.0)	(15, 0.0)	(20, 3.0937806912712634e-06)	(25, 8.559459912517164e-05)	(30, 0.0)	(35, 0.00048572356852958845)	(40, 0.0001773767596328858)	(45, 0.00024337741438000608)	(50, 0.0005816307699589976)	(55, 0.00011240736511618926)	(60, 0.0)	(65, 2.0625204608475092e-06)	(70, 3.0937806912712634e-06)	(75, 1.6500163686780074e-05)	(80, 0.00017325171871119077)	(85, 0.0)	(90, 0.0004032227500956881)	(95, 0.0002526587564538199)	(100, 0.0004774734866861984)	(105, 0.0)	(110, 0.0001660328970982245)	(115, 0.0)	(120, 2.26877250693226e-05)	(125, 1.0312602304237546e-06)	(130, 0.0)	(135, 0.0008507896900995976)	(140, 0.0003640348613395854)	(145, 3.40315876039839e-05)	(150, 0.0)
ch_2B_CKDL260002520-1A_23757VLT4_L4_2	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0006548502463190842)	(9, 0.00010312602304237546)	(10, 0.0002701901803710237)	(15, 0.0)	(20, 0.0)	(25, 0.00790770344688935)	(30, 9.281342073813792e-06)	(35, 0.002329616860527262)	(40, 0.0010704481191798573)	(45, 0.0008765711958601915)	(50, 2.9906546682288886e-05)	(55, 0.0)	(60, 0.00021450212792814097)	(65, 3.300032737356015e-05)	(70, 0.000874508675399344)	(75, 4.9500491060340215e-05)	(80, 8.043829797305287e-05)	(85, 0.0002846278235969563)	(90, 0.0003495972181136528)	(95, 0.00023822111322788732)	(100, 4.9500491060340215e-05)	(105, 0.0004506607206951808)	(110, 0.0006331937814801854)	(115, 0.0007961328978871385)	(120, 1.2375122765085054e-05)	(125, 5.4656792212459e-05)	(130, 0.0002217209495411072)	(135, 5.259427175161148e-05)	(140, 0.00017840801986330955)	(145, 0.000794070377426291)	(150, 0.0004640671036906896)
ch_2C_CKDL260002520-1A_2372W3LT4_L5_1	(1, 0.0062884512592623655)	(2, 0.0752867359095022)	(3, 0.03939015997121287)	(4, 0.08646620481485752)	(5, 0.0002620188024692652)	(6, 0.0)	(7, 0.0020961504197541214)	(8, 0.00218349002057721)	(9, 0.0)	(10, 8.73396008230884e-05)	(15, 0.0005764413654323834)	(20, 0.0003493584032923536)	(25, 0.021468073882315128)	(30, 0.001694388255967915)	(35, 0.02040253075227345)	(40, 0.0019040032979433272)	(45, 0.0024804446633757103)	(50, 0.004506723402471362)	(55, 0.0037905386757220365)	(60, 0.006375790860085453)	(65, 0.0040001537176974486)	(70, 0.013642445648566408)	(75, 0.004192300839508243)	(80, 0.0022184258609064455)	(85, 0.0038080065958866543)	(90, 0.00420976875967286)	(95, 0.003109289789301947)	(100, 0.01622769783292982)	(105, 0.004751274284776009)	(110, 0.0036857311547343306)	(115, 0.019773685626347213)	(120, 0.0015721128148155914)	(125, 0.012070332833750816)	(130, 0.0014323694534986498)	(135, 0.0023057654617295335)	(140, 0.0010131393695478254)	(145, 0.0013799656930047967)	(150, 0.0016594524156386796)
ch_2C_CKDL260002520-1A_2372W3LT4_L5_2	(1, 0.08559280880662663)	(2, 0.054674590115253344)	(3, 0.0)	(4, 8.73396008230884e-05)	(5, 0.00218349002057721)	(6, 0.0011354148107001491)	(7, 0.0031442256296311828)	(8, 0.0)	(9, 0.0011354148107001491)	(10, 0.0020088108189310334)	(15, 0.000873396008230884)	(20, 0.0015546448946509735)	(25, 0.003283968990948124)	(30, 0.003249033150618888)	(35, 0.002393105062552622)	(40, 0.0011703506510293846)	(45, 0.0013450298526755614)	(50, 0.003249033150618888)	(55, 0.002690059705351123)	(60, 0.0040001537176974486)	(65, 0.0017293240962971501)	(70, 0.00384294243621589)	(75, 0.005677074053500746)	(80, 0.004576595083129832)	(85, 0.004576595083129832)	(90, 0.0045416592428005964)	(95, 0.005380119410702246)	(100, 0.004104961238685155)	(105, 0.003511051953088154)	(110, 0.004628998843623684)	(115, 0.002847270986832682)	(120, 0.003982685797532831)	(125, 0.00384294243621589)	(130, 0.003930282037038978)	(135, 0.004419383801648273)	(140, 0.0042272366798374785)	(145, 0.004157364999179008)	(150, 0.0036682632345697123)
ch_2C_CKDL260002520-1A_23757VLT4_L4_1	(1, 0.0)	(2, 0.07846571664153583)	(3, 3.3205974033658835e-06)	(4, 0.0003021743637062954)	(5, 0.0)	(6, 0.0)	(7, 0.0)	(8, 0.0)	(9, 0.0018362903640613338)	(10, 0.0)	(15, 0.0)	(20, 5.9770753260585905e-06)	(25, 6.375547014462497e-05)	(30, 0.0)	(35, 0.00045226536633843336)	(40, 0.00015872455588088923)	(45, 0.000199235844201953)	(50, 0.0005372726598646)	(55, 9.16484883328984e-05)	(60, 0.0)	(65, 0.0)	(70, 4.6488363647122374e-06)	(75, 1.5274748055483066e-05)	(80, 0.00016802222861031372)	(85, 1.9923584420195305e-06)	(90, 0.0003845251793097694)	(95, 0.00026166307538523167)	(100, 0.000473517189719975)	(105, 0.0)	(110, 0.00016735810912964054)	(115, 0.0)	(120, 1.859534545884895e-05)	(125, 6.641194806731767e-07)	(130, 0.0)	(135, 0.0008699965196818616)	(140, 0.00032143382864581753)	(145, 3.519833247567837e-05)	(150, 0.0)
