	D1	D2	D3	D4	D5	D6	D7	D8	D9
ENSMUSG00000113640	2.12541	2.72108	2.852626	2.816241	2.584586	2.387305	2.052177	1.973668	2.688785
ENSMUSG00000113641	0	0	0	0	0	0	0	0	0
ENSMUSG00000113642	0	0	0	0	0	0	0	0	0
ENSMUSG00000113643	0	0	0	0	0	0	0	0	0
ENSMUSG00000113644	0	0	0	0	0	0	0	0	0
ENSMUSG00000113645	0	0	0	0	0	0	0	0	0
ENSMUSG00000113646	0.488922	0.415225	0.646091	0.788879	0.289803	0.195699	0.101779	0	0
ENSMUSG00000113647	0.406197	0.409214	0.668379	0.432911	0.830973	0.73205	0.867201	1.050432	0.96259
ENSMUSG00000113648	0	0	0	0	0	0	0	0	0
ENSMUSG00000113649	0	0	0	0	0	0	0	0	0
ENSMUSG00000113650	0	0	0	0	0	0.023834	0	0	0
ENSMUSG00000113651	0.841591	0.971658	1.154513	1.202307	1.378744	1.807322	0.749505	0.905539	1.053555
ENSMUSG00000113652	0	0	0	0	0	0	0	0	0
ENSMUSG00000113653	0	0	0	0	0	0	0	0	0
ENSMUSG00000113654	0	0	0	0.128851	0	0	0	0	0
ENSMUSG00000113655	0	0	0	0	0	0	0	0	0
ENSMUSG00000113656	0.039808	0.043656	0.136176	0.055448	0.040959	0.107157	0.061524	0.243984	0.061503
ENSMUSG00000113657	0	0	0	0	0	0	0	0	0
ENSMUSG00000113658	0	0	0	0	0	0	0	0	0
ENSMUSG00000113659	0	0	0.08581	0	0.382618	0.106368	0	0	0
ENSMUSG00000113660	0.305756	0.29112	0.22226	0.527811	0.662206	0.687296	0.196152	1.166124	0.58763
ENSMUSG00000113661	0	0	0	0	0	0	0	0	0
ENSMUSG00000113662	0.064082	0.105591	0.125489	0.156487	0.132135	0.190471	0.132159	0.098281	0.066072
ENSMUSG00000113663	0	0	0	0	0	0	0	0	0
ENSMUSG00000113664	0	0	0.107653	0	0	0	0	0	0
ENSMUSG00000113665	0	0	0	0	0	0	0	0	0
ENSMUSG00000113666	0	0	0	0	0	0	0	0	0
ENSMUSG00000113667	0	0	0	0	0	0	0	0	0
ENSMUSG00000113668	0	0	0	0	0	0	0	0	0
ENSMUSG00000113669	0	0	0	0	0.023336	0.019061	0	0	0
ENSMUSG00000113670	0	0	0	0	0	0	0	0	0
ENSMUSG00000113671	0	0	0	0	0	0	0	0	0
ENSMUSG00000113672	0	0	0	0	0	0	0	0	0
ENSMUSG00000113673	0	0	0	0	0	0.010147	0.009615	0	0.012785
ENSMUSG00000113674	0	0	0	0	0	0	0	0	0
ENSMUSG00000113675	0	0	0	0	0	0	0	0	0
ENSMUSG00000113676	0	0	0	0	0	0	0	0	0
ENSMUSG00000113677	0	0	0	0	0	0	0	0	0
ENSMUSG00000113678	0	0	0	0	0	0	0	0	0
ENSMUSG00000113679	0.06342	0.034601	0.092477	0.043925	0.032427	0	0.03983	0	0
ENSMUSG00000113680	0	0	0	0	0	0	0	0	0
ENSMUSG00000113681	0.385661	1.535976	0.67788	1.93117	2.089528	2.958832	1.142718	3.375172	2.240959
ENSMUSG00000113682	0	0	0	0	0	0	0	0	0
ENSMUSG00000113683	0	0	0	0	0	0	0	0	0
ENSMUSG00000113684	0	0	0	0	0	0	0	0	0
ENSMUSG00000113685	0	0	0.026821	0	0.028222	0	0	0.168472	0.028306
ENSMUSG00000113686	0	0	0	0	0	0	0	0	0
ENSMUSG00000113687	0.01732	0.038031	0	0.048309	0	0.037393	0.071421	0.053111	0.017852
ENSMUSG00000113688	0	0	0	0	0	0.012618	0	0.107079	0
ENSMUSG00000113689	0	0	0	0	0	0	0.022454	0	0
ENSMUSG00000113690	0.777927	0.423298	0.304918	0.614304	0.347697	0.324446	0.275751	0.277248	0.439492
ENSMUSG00000113691	0.824715	1.47645	1.115235	1.284942	1.632562	1.682099	1.342902	1.787299	1.262944
ENSMUSG00000113692	0	0	0	0	0	0	0	0	0
ENSMUSG00000113693	0.085771	0	0	0	0.082936	0	0	0	0
ENSMUSG00000113694	0	0	0	0	0	0	0	0	0
ENSMUSG00000113695	0	0	0	0	0	0	0	0	0
ENSMUSG00000113696	0	0	0	0	0	0	0	0	0
ENSMUSG00000113697	0	0	0	0	0	0	0	0	0
ENSMUSG00000113698	0	0	0	0	0	0	0	0	0
ENSMUSG00000113699	0	0.080687	0.071795	0.102275	0.225876	0.076933	0.15348	0.683542	0.305798
ENSMUSG00000113700	0	0	0	0	0	0	0	0	0
ENSMUSG00000113701	0	0	0	0	0	0	0	0.079087	0
ENSMUSG00000113702	0	0	0	0	0	0	0	0	0
ENSMUSG00000113703	0	0	0	0	0	0	0	0	0
ENSMUSG00000113704	0	0	0	0	0	0	0	0	0
ENSMUSG00000113705	0	0	0	0	0	0	0	0	0
ENSMUSG00000113706	0.131193	0.137011	0.121991	0.346728	0.507886	0	0	0	0.130894
ENSMUSG00000113707	0	0	0	0	0.019553	0	0	0	0
ENSMUSG00000113708	0	0	0	0	0	0	0	0	0
ENSMUSG00000113709	0	0	0	0	0	0	0	0	0
ENSMUSG00000113710	0	0	0	0	0	0	0	0	0
ENSMUSG00000113711	0	0	0	0	0	0	0	0	0
ENSMUSG00000113712	0	0	0	0	0	0	0	0	0
ENSMUSG00000113713	0	0	0	0	0	0	0	0	0
ENSMUSG00000113714	0	0	0	0	0	0	0	0	0
ENSMUSG00000113715	0	0	0	0	0	0.127115	0	0	0
ENSMUSG00000113716	0	0	0	0	0.021679	0	0	0	0
ENSMUSG00000113717	0	0	0	0	0	0	0	0	0
ENSMUSG00000113718	0	0	0	0	0	0	0	0	0
ENSMUSG00000113719	0	0	0	0	0	0	0	0	0
ENSMUSG00000113720	0	0	0	0	0	0	0	0	0
ENSMUSG00000113721	0	0	0	0	0	0	0	0	0
ENSMUSG00000113722	5.84273	5.97359	4.654726	6.616568	7.311796	5.868647	5.005696	6.270464	7.113932
ENSMUSG00000113723	0	0	0	0	0	0	0	0	0
ENSMUSG00000113724	0	0	0	0	0	0	0	0	0
ENSMUSG00000113725	0	0	0	0	0	0	0	0	0
ENSMUSG00000113726	0	0	0	0	0	0	0	0	0
ENSMUSG00000113727	0	0	0	0	0	0	0	0	0
ENSMUSG00000113728	0.294283	0.322712	0.286203	0.271493	0.336426	0.523413	0.201502	0	0.201283
ENSMUSG00000113729	0	0	0	0	0	0	0	0	0
ENSMUSG00000113730	0	0	0	0	0	0	0	0	0
ENSMUSG00000113731	0	0	0	0	0	0	0	0	0
ENSMUSG00000113732	0	0	0	0	0	0	0	0	0
ENSMUSG00000113733	0	0	0	0	0	0	0	0	0
ENSMUSG00000113734	0	0	0	0	0	0	0	0	0
ENSMUSG00000113735	0	0	0	0	0	0	0	0	0
ENSMUSG00000113736	0	0	0	0	0	0	0	0	0
ENSMUSG00000113737	0	0.045713	0.02037	0	0	0	0	0	0.02147
ENSMUSG00000113738	0	0	0	0	0	0	0	0	0
ENSMUSG00000113739	0	0	0	0	0	0	0	0	0
ENSMUSG00000113740	0	0	0	0	0	0	0	0	0
ENSMUSG00000113741	0	0	0	0	0	0.11184	0	0	0
ENSMUSG00000113742	0	0	0	0	0	0	0	0	0
ENSMUSG00000113743	0.732253	0.715736	0.891803	0.725982	1.136487	1.165371	1.494683	0.807081	0.880409
ENSMUSG00000113744	0	0	0	0	0	0	0	0	0
ENSMUSG00000113745	0	0	0	0	0	0	0	0	0
ENSMUSG00000113746	0	0	0	0	0	0	0	0	0.544849
ENSMUSG00000113747	0	0	0	0	0	0	0	0	0
ENSMUSG00000113748	0	0	0	0	0	0	0	0	0
ENSMUSG00000113749	0.680723	0.825589	0.635112	0.697869	0.725288	2.482846	0.811892	0.581535	1.303958
ENSMUSG00000113750	0.387521	0.506644	0.526911	0.375435	0.315676	0.327688	0.562078	0.467756	0.71729
ENSMUSG00000113751	0	0	0	0	0	0	0	0	0
ENSMUSG00000113752	0.010919	0	0.010716	0	0	0.011861	0.011271	0	0.022546
ENSMUSG00000113753	6.667055	7.957314	7.278655	10.46581	12.502079	17.038622	6.875245	11.543893	10.564068
ENSMUSG00000113754	0	0	0	0	0	0	0	0	0
ENSMUSG00000113755	0	0	0	0	0	0	0	0	0
ENSMUSG00000113756	6.267457	7.430276	8.177644	6.930288	8.458467	10.535301	5.739258	4.201232	4.13624
ENSMUSG00000113757	0	0.062936	0	0.15963	0	0	0	0	0.118949
ENSMUSG00000113758	0	0	0	0	0	0	0	0	0
ENSMUSG00000113759	0	0	0	0	0	0	0	0	0
ENSMUSG00000113760	0	0	0	0	0	0	0	0	0
ENSMUSG00000113761	0	0	0	0	0	0	0	0	0
ENSMUSG00000113762	0	0	0	0	0	0	0	0	0
ENSMUSG00000113763	0	0	0	0	0	0	0	0	0
ENSMUSG00000113764	0	0	0	0	0	0	0	0	0
ENSMUSG00000113765	0	0	0	0	0	0	0	0	0
ENSMUSG00000113766	0	0	0	0	0	0	0	0	0
ENSMUSG00000113767	0	0	0	0	0	0	0	0	0
ENSMUSG00000113768	0	0	0	0	0	0	0	0	0
ENSMUSG00000113769	0	0	0.055052	0	0	0.059713	0.175734	0	0.057446
ENSMUSG00000113770	0	0	0	0	0	0	0	0	0
ENSMUSG00000113771	0	0	0	0	0	0	0	0	0
ENSMUSG00000113772	0	0	0	0	0	0	0	0	0
ENSMUSG00000113773	0	0	0	0	0	0	0	0	0
ENSMUSG00000113774	0	0.071574	0.0637	0.090748	0	0.137102	0.06794	0.20177	0.135447
ENSMUSG00000113775	0.079662	0.07677	0.107549	0.069675	0.051494	0.075789	0.133654	0.030589	0.113118
ENSMUSG00000113776	0	0	0.020607	0	0	0	0	0	0
ENSMUSG00000113777	0	0	0	0	0	0	0	0	0
ENSMUSG00000113778	1.1604	1.197899	0.892982	0.726788	1.005489	0.764402	0.856587	0.899408	1.063779
ENSMUSG00000113779	0	0	0	0	0	0	0.098525	0	0
ENSMUSG00000113780	0.015128	0.033248	0.014818	0.063354	0.015603	0	0.046806	0.046411	0.046803
ENSMUSG00000113781	0	0	0	0	0	0	0	0	0
ENSMUSG00000113782	0	0	0	0	0	0	0	0	0
ENSMUSG00000113783	0	0	0	0	0	0	0	0	0
ENSMUSG00000113784	0	0	0	0	0	0	0	0	0
ENSMUSG00000113785	0	0	0	0	0	0	0	0	0
ENSMUSG00000113786	7.072628	5.0178	6.146061	7.803632	7.887196	6.939626	6.407625	6.370806	6.85944
ENSMUSG00000113787	0	0	0	0	0	0	0	0	0
ENSMUSG00000113788	0	0	0	0	0	0	0	0	0.030891
ENSMUSG00000113789	0	0.021896	0	0	0.041085	0.042994	0.020572	0	0.020564
ENSMUSG00000113790	0	0	0	0	0	0	0	0	0
ENSMUSG00000113791	0	0	0	0	0	0	0	0	0
ENSMUSG00000113792	0	0	0	0	0	0	0	0	0
ENSMUSG00000113793	0.168884	0	0	0	0	0.159179	0	0	0
ENSMUSG00000113794	0	0	0	0	0	0	0	0	0
ENSMUSG00000113795	0	0	0	0	0	0	0	0	0
ENSMUSG00000113796	0	0	0	0	0	0	0	0	0
ENSMUSG00000113797	0	0	0	0	0	0	0	0	0
ENSMUSG00000113798	0	0	0	0	0	0	0	0	0
ENSMUSG00000113799	0	0	0	0	0	0	0	0	0
ENSMUSG00000113800	0	0	0.075323	0	0.039602	0.041091	0	0.118576	0
ENSMUSG00000113801	0	0	0	0	0	0	0	0	0
ENSMUSG00000113802	0	0	0	0	0	0	0	0	0
ENSMUSG00000113803	0	0	0	0	0	0	0	0	0
ENSMUSG00000113804	0	0	0	0	0	0	0	0	0
ENSMUSG00000113805	0	0	0.020034	0.08565	0.063267	0.044127	0.021122	0	0.021114
ENSMUSG00000113806	0	0	0	0	0	0	0	0	0
ENSMUSG00000113807	0	0	0	0	0	0	0	0	0
ENSMUSG00000113808	0	0	0	0	0	0	0	0	0
ENSMUSG00000113809	0	0	0	0	0	0	0	0	0
ENSMUSG00000113810	0	0	0	0	0	0	0	0	0
ENSMUSG00000113811	0.480602	0.752233	0.556191	0.736023	0.825136	1.105179	0.675046	0.744821	0.302959
ENSMUSG00000113812	0	0	0.04787	0.034108	0	0	0.050523	0	0.050492
ENSMUSG00000113813	0	0	0	0	0	0	0	0	0
ENSMUSG00000113814	0	0	0	0	0	0	0	0	0
ENSMUSG00000113815	0	0	0	0	0	0	0	0	0
ENSMUSG00000113816	0	0	0	0	0	0	0.026138	0	0.026121
ENSMUSG00000113817	0	0	0	0	0	0	0	0	0
ENSMUSG00000113818	0	0	0	0	0	0	0	0	0
ENSMUSG00000113819	0	0	0	0	0	0.956635	0	0	0
ENSMUSG00000113820	0	0	0	0	0	0	0	0	0
ENSMUSG00000113821	0	0	0	0	0	0	0	0	0
ENSMUSG00000113822	0	0	0	0	0	0	0	0	0
ENSMUSG00000113823	0	0	0	0	0	0	0	0	0
ENSMUSG00000113824	0	0	0	0	0	0	0	0	0
ENSMUSG00000113825	0	0	0	0	0	0	0	0	0.061117
ENSMUSG00000113826	0	0	0	0	0	0	0	0	0
ENSMUSG00000113827	0	0	0	0	0	0	0	0	0
ENSMUSG00000113828	0	0	0	0	0	0	0	0	0
ENSMUSG00000113829	0.03455	0	0.033542	0	0.070559	0	0.03549	0	0
ENSMUSG00000113830	0	0	0	0	0	0	0	0	0
ENSMUSG00000113831	0.163034	0.115347	0.205653	0.504789	0.216603	0.265456	0.324516	0.429092	0.480831
ENSMUSG00000113832	0	0	0	0	0	0	0	0	0
ENSMUSG00000113833	0	0	0	0	0	0	0	0	0
ENSMUSG00000113834	0	0	0	0	0	0	0	0	0
ENSMUSG00000113835	0	0.016228	0	0.020615	0	0.015978	0	0.045303	0
ENSMUSG00000113836	3.036389	2.728571	2.834436	6.700788	5.281371	3.765623	5.202138	6.159282	6.086567
ENSMUSG00000113837	0	0	0	0	0	0	0	0	0
ENSMUSG00000113838	0	0	0	0	0	0	0	0	0
ENSMUSG00000113840	0	0	0	0	0	0	0	0	0
ENSMUSG00000113841	0.123589	0.118821	0.04539	0.129378	0.175252	0.133654	0.111524	0.236965	0.095584
ENSMUSG00000113842	0	0	0	0	0	0	0	0	0.012426
ENSMUSG00000113843	3.78632	7.986907	6.632982	5.186921	6.50497	9.864978	4.247708	5.118808	5.125961
ENSMUSG00000113844	0	0	0	0	0	0	0	0	0
ENSMUSG00000113845	0	0	0	0	0	0	0	0	0
ENSMUSG00000113846	0	0	0	0	0	0	0	0	0
ENSMUSG00000113847	0	0.010253	0	0	0	0.020251	0.00961	0	0.009613
ENSMUSG00000113848	0	0	0	0	0	0	0	0	0
ENSMUSG00000113849	0	0	0	0	0	0	0	0	0
ENSMUSG00000113850	0	0	0	0	0	0	0	0	0
ENSMUSG00000113851	0	0	0	0	0	0	0	0	0
ENSMUSG00000113852	0.026665	0.014663	0	0	0.013765	0.057793	0.041267	0.040922	0.027513
ENSMUSG00000113853	0.009992	0	0	0.027965	0.010334	0.010864	0.020633	0	0
ENSMUSG00000113854	0.164175	0.169492	0.261908	0.373286	0.413815	0.479615	0.360174	0.315174	0.938611
ENSMUSG00000113855	0	0	0	0	0	0	0	0	0
ENSMUSG00000113856	0	0	0	0	0	0	0	0	0
ENSMUSG00000113857	0	0.184856	0	0	0	0	0	0	0
ENSMUSG00000113858	0	0	0	0	0	0	0	0	0
ENSMUSG00000113859	0.358079	0.389385	0.616359	0.329431	0.405177	0.698895	0.122477	0.485393	0.326118
ENSMUSG00000113860	0	0	0	0	0	0	0	0	0
ENSMUSG00000113861	0.055505	0	0	0	0.085588	0.148275	0.114193	0	0.114102
ENSMUSG00000113862	0	0.029329	0	0	0	0	0	0	0
ENSMUSG00000113863	0	0	0	0	0	0	0	0	0
ENSMUSG00000113864	0	0	0	0	0.017706	0	0	0	0
ENSMUSG00000113865	1.262658	1.67545	0.739616	1.053046	0.75911	1.07107	0.768199	0	0.407712
ENSMUSG00000113866	0	0	0	0	0	0	0	0	0
ENSMUSG00000113867	0	0	0	0	0	0	0	0	0
ENSMUSG00000113868	0.779721	0	0	0.504748	0	0	0	1.1521	0
ENSMUSG00000113869	0	0	0	0	0	0	0	0	0
ENSMUSG00000113870	0	0	0	0	0	0	0	0	0
ENSMUSG00000113871	0	0	0	0	0	0.125754	0.130359	0	0
ENSMUSG00000113872	0	0	0	0	0.155781	0	0	0	0
ENSMUSG00000113873	0	0	0	0	0	0	0	0	0
ENSMUSG00000113874	0	0	0	0	0	0	0	0	0
ENSMUSG00000113875	0	0	0	0	0	0	0	0	0
ENSMUSG00000113876	0	0	0	0	0	0	0	0	0
ENSMUSG00000113877	0.046825	0	0	0	0	0	0	0	0
ENSMUSG00000113878	0	0	0	0	0	0	0	0	0
ENSMUSG00000113879	0	0	0	0	0	0	0	0	0
ENSMUSG00000113880	0	0	0	0	0	0	0	0	0
ENSMUSG00000113881	0	0	0	0	0	0	0	0	0
ENSMUSG00000113882	0	0	0	0	0.014805	0	0	0	0
ENSMUSG00000113883	0	0	0	0	0	0	0	0	0
ENSMUSG00000113884	0	0	0	0	0	0	0	0	0
ENSMUSG00000113885	0	0	0	0	0	0	0	0	0
ENSMUSG00000113886	0	0	0	0	0	0	0	0	0
ENSMUSG00000113887	0	0.089882	0	0	0	0	0	0	0
ENSMUSG00000113888	0	0	0	0	0	0	0	0	0
ENSMUSG00000113889	0	0	0	0	0	0	0	0	0.009136
ENSMUSG00000113890	0	0	0	0	0	0	0	0	0
ENSMUSG00000113891	0	0	0	0	0	0	0	0	0
ENSMUSG00000113892	0	0	0	0	0	0	0	0	0
ENSMUSG00000113893	0	0	0	0	0	0	0	0	0
ENSMUSG00000113894	0.06317	0.103398	0.061411	0	0.129206	0.269	0.259718	0	0.194589
ENSMUSG00000113895	0	0	0	0	0	0	0	0	0
ENSMUSG00000113896	0	0	0	0	0	0	0	0	0
ENSMUSG00000113897	0	0	0	0	0	0	0	0	0
ENSMUSG00000113898	0	0	0	0	0	0	0	0	0
ENSMUSG00000113899	0.122225	0.329301	0.234496	0.250543	0.246199	0.063257	0.374629	0	0.311321
ENSMUSG00000113900	0	0	0	0	0	0	0	0	0
ENSMUSG00000113901	0	0	0	0	0	0	0	0	0
ENSMUSG00000113902	127.136389	129.728733	138.990906	142.396045	140.59849	139.796289	132.410952	131.782338	138.865616
ENSMUSG00000113903	0	0	0	0	0	0	0	0	0.048095
ENSMUSG00000113904	0	0	0	0	0	0	0	0	0
ENSMUSG00000113905	0	0	0	0	0	0	0	0	0
ENSMUSG00000113906	0	0	0	0	0	0	0	0	0
ENSMUSG00000113907	0	0	0	0	0	0	0	0	0
ENSMUSG00000113908	0	0	0	0	0	0	0	0	0
ENSMUSG00000113909	0	0	0	0	0.240434	0.123624	0.060946	0	0.182345
ENSMUSG00000113910	0	0	0	0	0	0	0	0	0
ENSMUSG00000113911	0	0	0	0	0	0	0	0	0
ENSMUSG00000113912	0	0	0	0	0	0	0	0	0
ENSMUSG00000113913	0	0.083932	0	0.106379	0.23487	0.159791	0.15976	0	0.079559
ENSMUSG00000113914	0	0	0	0	0	0	0	0	0
ENSMUSG00000113915	0	0	0	0	0	0	0	0	0
ENSMUSG00000113916	0	0	0	0	0	0	0	0	0
ENSMUSG00000113917	0.027807	0.030634	0.018207	0	0	0.02017	0.009571	0	0.009574
ENSMUSG00000113918	0	0	0	0	0	0	0	0.102866	0
ENSMUSG00000113919	0	0	0	0	0	0	0	0	0
ENSMUSG00000113920	0	0	0	0	0	0	0	0	0
ENSMUSG00000113921	0	0	0	0	0	0	0	0	0
ENSMUSG00000113922	0	0	0	0.0334	0	0	0	0	0
ENSMUSG00000113923	0	0	0	0	0	0	0	0	0
ENSMUSG00000113924	0	0	0	0	0	0	0	0	0
ENSMUSG00000113925	0	0	0	0	0	0	0	0	0
ENSMUSG00000113926	0	0	0	0.111366	0	0.166981	0.083707	0	0.25005
ENSMUSG00000113927	0	0	0	0	0	0	0	0	0
ENSMUSG00000113928	0	0	0	0	0	0	0	0	0
ENSMUSG00000113929	0	0	0	0	0	0	0	0	0.036381
ENSMUSG00000113930	0	0	0	0	0	0	0	0	0
ENSMUSG00000113931	0.259375	0.4079	0.120761	0.51613	0.630086	0.757226	0.130871	0	0
ENSMUSG00000113932	0	0	0	0	0	0	0	0	0
ENSMUSG00000113933	0	0	0	0	0	0	0	0	0
ENSMUSG00000113934	0.488958	0.506409	0.599015	1.493764	1.246248	1.080228	0.490832	0	0.485597
ENSMUSG00000113935	0	0	0	0	0	0	0	0	0
ENSMUSG00000113936	0.079078	0.127481	0.256874	0.256228	0.351394	0.479469	0.378047	0.483919	0.189722
ENSMUSG00000113937	0	0	0	0	0	0	0	0	0
ENSMUSG00000113938	0	0	0	0	0	0	0	0	0
ENSMUSG00000113939	0	0	0	0	0	0	0	0	0
ENSMUSG00000113940	0	0	0	0	0	0	0	0	0
ENSMUSG00000113941	0	0	0	0	0	0	0	0	0
ENSMUSG00000113942	0.017153	0	0	0	0	0	0	0	0
ENSMUSG00000113943	0	0	0	0	0	0	0	0	0
ENSMUSG00000113944	0	0	0	0	0	0	0	0	0
ENSMUSG00000113945	0	0	0	0	0	0	0	0	0
ENSMUSG00000113946	0	0	0	0	0	0	0	0	0
ENSMUSG00000113947	0	0	0	0	0	0	0	0	0
ENSMUSG00000113948	3.527188	3.229719	3.815009	3.826963	3.637541	3.209508	5.407467	2.804973	2.287011
ENSMUSG00000113949	28.808854	34.179878	36.106102	43.084927	42.079048	41.068471	39.630243	38.543123	35.828193
ENSMUSG00000113950	0	0	0	0	0	0	0	0	0
ENSMUSG00000113951	0.276607	0.074271	0	0.188321	0.069351	0	0.352705	0.209478	0
ENSMUSG00000113952	0	0	0	0	0	0	0	0	0
ENSMUSG00000113953	0	0	0	0	0	0	0	0	0
ENSMUSG00000113954	0	0	0	0	0	0	0	0	0
ENSMUSG00000113955	0	0	0	0	0	0	0.217169	0	0
ENSMUSG00000113956	0	0	0	0	0	0	0	0	0
ENSMUSG00000113957	0	0	0	0	0	0	0	0	0
ENSMUSG00000113958	0	0	0	0	0	0	0	0	0
ENSMUSG00000113959	0.549979	0.51015	0.502181	0.540747	0.449136	0.5457	0.413766	0.444622	0.488293
ENSMUSG00000113960	0	0	0	0	0	0	0	0	0
ENSMUSG00000113961	0	0	0	0	0	0	0.009133	0	0.009136
ENSMUSG00000113962	0	0	0	0	0	0	0	0	0
ENSMUSG00000113963	0.043893	0	0.054237	0.182914	0.058453	0.172283	0.043777	0	0.068462
ENSMUSG00000113964	0	3.401739	0	0	0	0	0	0	3.13953
ENSMUSG00000113965	0.02665	0.058729	0.034906	0.04975	0.055156	0.096689	0.073389	0.027295	0.073411
ENSMUSG00000113966	0	0.026095	0	0.016577	0.01225	0	0.024473	0	0
ENSMUSG00000113967	0	0	0	0	0	0	0	0	0
ENSMUSG00000113968	0	0	0	0	0	0	0	0	0
ENSMUSG00000113969	0	0	0	0	0	0	0	0	0
ENSMUSG00000113970	0	0	0	0	0	0	0	0	0
ENSMUSG00000113971	0.202705	0.366209	0.2939	0.758553	0.275902	0.55033	0.419672	0.442555	0.828447
ENSMUSG00000113972	0	0	0	0	0	0	0	0	0
ENSMUSG00000113973	0	0	0	0	0	0	0	0	0
ENSMUSG00000113974	0	0	0	0	0	0	0	0	0
ENSMUSG00000113975	0	0	0	0	0	0.270804	0	0.610841	0
ENSMUSG00000113976	0	0	0	0	0	0	0	0	0
ENSMUSG00000113977	0	0	0	0	0	0	0	0	0
ENSMUSG00000113978	0	0	0	0	0	0	0	0	0
ENSMUSG00000113979	0	0	0	0	0	0	0	0	0
ENSMUSG00000113980	0.192659	0.192089	0	0	0	0.178432	0	1.116624	0
ENSMUSG00000113981	0	0	0	0	0	0	0	0	0
ENSMUSG00000113982	0	0	0	0	0	0	0	0	0
ENSMUSG00000113983	0	0.171538	0.304495	0	0.157233	0.155678	0.660882	0.488867	0.49031
ENSMUSG00000113984	0	0	0	0	0	0	0	0	0
ENSMUSG00000113985	0	0	0	0	0	0	0.098333	0	0
ENSMUSG00000113986	0	0	0	0	0	0	0	0	0
ENSMUSG00000113987	0	0	0	0	0	0	0	0	0
ENSMUSG00000113989	0	0	0	0	0	0	0	0	0
ENSMUSG00000113990	0	0	0	0	0	0	0	0	0
ENSMUSG00000113991	0	0	0	0	0	0	0	0	0
ENSMUSG00000113992	0.088376	0	0	0	0.087737	0	0.179647	0	0
ENSMUSG00000113993	0	0	0	0	0	0	0	0	0
ENSMUSG00000113994	0	0	0	0	0	0	0	0	0
ENSMUSG00000113995	0	0	0	0	0	0	0	0	0
ENSMUSG00000113996	0.158996	0.329817	0.438952	0.625482	0.913569	1.510213	0.479114	0	0.474192
ENSMUSG00000113997	0	0	0	0	0	0	0	0	0
ENSMUSG00000113998	0	0	0	0.008444	0	0	0.01867	0	0.018679
ENSMUSG00000113999	0	0	0	0	0	0	0.347554	0	0
ENSMUSG00000114000	0	0	0	0	0	0	0	0	0.091362
ENSMUSG00000114001	0	0	0	0	0	0	0	0	0
ENSMUSG00000114002	0	0	0	0	0	0	0	0	0
ENSMUSG00000114003	32.819657	49.211179	49.63104	42.970312	46.25314	70.475586	32.020574	31.951578	35.663009
ENSMUSG00000114004	0	0	0	0	0	0.123812	0	0	0
ENSMUSG00000114005	0	0	0	0	0	0	0.046646	0	0
ENSMUSG00000114006	0	0	0	0	0	0	0	0	0
ENSMUSG00000114007	0	0	0	0	0	0	0	0	0
ENSMUSG00000114008	0	0	0	0	0	0	0	0	0
ENSMUSG00000114009	0	0	0	0	0	0	0	0	0
ENSMUSG00000114010	0	0	0	0	0	0	0	0	0
ENSMUSG00000114011	0	0	0	0	0	0	0	0	0
ENSMUSG00000114012	0	0	0	0	0	0	0	0	0
ENSMUSG00000114013	0	0	0	0	0	0	0	0	0
ENSMUSG00000114014	0	0	0	0	0	0	0	0	0
ENSMUSG00000114015	0	0	0	0	0	0	0	0	0
ENSMUSG00000114016	0	0	0	0.079196	0.029238	0.091432	0.088074	0	0.117332
ENSMUSG00000114017	0	0	0	0	0	0	0	0	0
ENSMUSG00000114018	0	0	0	0	0	0	0	0	0
ENSMUSG00000114019	0.196574	0.161926	0.080183	0.114273	0.337709	0.442475	0.439151	0.401939	0.270209
ENSMUSG00000114020	0	0	0	0	0	0	0	0	0
ENSMUSG00000114021	0	0	0	0	0	0	0	0	0
ENSMUSG00000114022	0	0	0	0	0	0	0	0	0
ENSMUSG00000114023	3.475978	4.527401	3.453732	4.282356	4.29574	6.813099	3.888528	5.470142	3.060029
ENSMUSG00000114024	0.438228	0	0.869784	0.604972	0	0.437106	1.794842	0	1.294203
ENSMUSG00000114025	0.418866	0.632704	0.532347	0.713937	0.494112	0.308525	0.26491	0.590697	0.430022
ENSMUSG00000114026	0	0	0	0	0	0	0	0	0
ENSMUSG00000114027	0	0	0	0	0	0	0	0	0
ENSMUSG00000114028	0	0	0	0	0	0	0.058251	0	0
ENSMUSG00000114029	0	0	0	0	0	0	0	0	0
ENSMUSG00000114030	0	0	0	0	0	0	0	0	0
ENSMUSG00000114031	0	0	0	0	0	0	0	0	0
ENSMUSG00000114032	0	0	0	0	0	0	0	0	0
ENSMUSG00000114033	0	0	0	0	0	0	0	0	0.082522
ENSMUSG00000114034	1.034689	0.356078	2.52621	1.349832	1.312891	1.783061	2.420325	1.534212	1.196458
ENSMUSG00000114035	0	0	0	0	0	0	0	0	0
ENSMUSG00000114036	0.517345	0.712156	0.315776	0.225005	0.492334	0.162096	0.518641	0	0
ENSMUSG00000114037	0	0	0	0	0	0	0	0	0
ENSMUSG00000114038	0	0	0	0	0	0	0	0	0
ENSMUSG00000114039	0	0	0	0	0	0	0	0	0
ENSMUSG00000114040	0	0	0	0	0	0	0	0	0
ENSMUSG00000114041	0.921785	0.392312	0.959378	1.242415	0.456645	0.556239	0.280864	0	0.745223
ENSMUSG00000114042	0	0	0	0	0	0	0	0	0
