## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT D8.sorted.bam --OUTPUT D8.markdup.sorted.bam --METRICS_FILE D8.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE Mus_musculus.fasta --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Feb 21 10:04:32 CST 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	29043284	4803060	0	0	17789406	1420348	0.612514	12694763

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
1242.0	0	0	0	1
1246.0	0	0	0	1
1247.0	0	1	0	1
1251.0	0	0	0	1
1256.0	0	1	0	0
1263.0	0	1	0	1
1268.0	0	1	0	0
1269.0	0	0	0	1
1272.0	0	1	0	0
1280.0	0	0	0	1
1282.0	0	1	0	0
1284.0	0	1	0	0
1287.0	0	1	0	1
1295.0	0	0	0	1
1299.0	0	1	0	1
1301.0	0	1	0	0
1307.0	0	1	0	0
1311.0	0	0	0	1
1315.0	0	1	0	0
1318.0	0	0	0	1
1325.0	0	1	0	0
1334.0	0	1	0	0
1343.0	0	1	0	0
1350.0	0	0	0	1
1353.0	0	1	0	1
1357.0	0	1	0	0
1361.0	0	0	0	2
1364.0	0	0	0	1
1366.0	0	0	0	1
1369.0	0	1	0	0
1376.0	0	0	0	1
1384.0	0	1	0	1
1385.0	0	0	0	2
1392.0	0	0	0	1
1393.0	0	1	0	0
1396.0	0	1	0	1
1397.0	0	1	0	0
1405.0	0	0	0	1
1419.0	0	0	0	1
1421.0	0	2	0	0
1422.0	0	1	0	0
1423.0	0	1	0	1
1425.0	0	0	0	1
1427.0	0	1	0	0
1430.0	0	0	0	1
1433.0	0	0	0	1
1435.0	0	1	0	1
1444.0	0	0	0	1
1446.0	0	0	0	1
1447.0	0	1	0	0
1450.0	0	1	0	0
1456.0	0	1	0	0
1462.0	0	1	0	0
1464.0	0	0	0	1
1482.0	0	0	0	1
1483.0	0	1	0	0
1492.0	0	1	0	0
1500.0	0	2	0	0
1514.0	0	1	0	0
1515.0	0	1	0	0
1521.0	0	1	0	0
1526.0	0	1	0	0
1531.0	0	0	0	1
1535.0	0	1	0	0
1541.0	0	1	0	1
1553.0	0	1	0	0
1585.0	0	1	0	0
1588.0	0	0	0	1
1604.0	0	1	0	0
1631.0	0	0	0	2
1670.0	0	1	0	0
1697.0	0	0	0	1
1702.0	0	0	0	1
1708.0	0	0	0	1
1714.0	0	2	0	0
1760.0	0	0	0	1
1774.0	0	0	0	1
1804.0	0	1	0	0
1805.0	0	2	0	0
1845.0	0	0	0	1
1864.0	0	1	0	0
1878.0	0	1	0	0
1888.0	0	0	0	1
1893.0	0	0	0	1
1908.0	0	1	0	0
1931.0	0	0	0	1
1960.0	0	1	0	0
1978.0	0	1	0	0
2030.0	0	1	0	0
2045.0	0	0	0	1
2060.0	0	0	0	1
2074.0	0	0	0	1
2127.0	0	1	0	0
2128.0	0	0	0	1
2146.0	0	1	0	0
2150.0	0	1	0	0
2237.0	0	1	0	0
2592.0	0	0	0	1
2660.0	0	0	0	1
2673.0	0	0	0	1
2698.0	0	0	0	1
2738.0	0	1	0	0
2794.0	0	1	0	0
2802.0	0	1	0	0
2844.0	0	1	0	0
3040.0	0	0	0	1
3222.0	0	1	0	0
3319.0	0	0	0	1
3485.0	0	1	0	0
5011.0	0	0	0	1
5293.0	0	1	0	0

