## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT D7.sorted.bam --OUTPUT D7.markdup.sorted.bam --METRICS_FILE D7.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE Mus_musculus.fasta --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Feb 21 12:33:43 CST 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	43128777	7433362	0	0	11941032	2676408	0.276869	74240844

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
79.0	2.380449	63	0	64
80.0	2.380449	55	0	56
81.0	2.380449	54	0	52
82.0	2.380449	60	0	54
83.0	2.380449	59	0	51
84.0	2.380449	56	0	47
85.0	2.380449	52	0	49
86.0	2.380449	55	0	36
87.0	2.380449	47	0	37
88.0	2.380449	49	0	51
89.0	2.380449	58	0	34
90.0	2.380449	38	1	36
91.0	2.380449	33	0	39
92.0	2.380449	48	1	34
93.0	2.380449	35	0	34
94.0	2.380449	36	0	44
95.0	2.380449	38	0	31
96.0	2.380449	30	0	33
97.0	2.380449	55	0	17
98.0	2.380449	23	0	42
99.0	2.380449	33	0	18
100.0	2.380449	32	0	22
101.0	0	28	0	27
102.0	0	28	0	19
103.0	0	22	0	18
104.0	0	25	0	23
105.0	0	19	0	22
106.0	0	20	0	14
107.0	0	16	0	18
108.0	0	21	0	18
109.0	0	21	0	28
110.0	0	23	0	23
111.0	0	21	0	19
112.0	0	18	1	15
113.0	0	19	0	17
114.0	0	24	0	17
115.0	0	20	0	21
116.0	0	25	0	27
117.0	0	22	0	18
118.0	0	20	0	20
119.0	0	15	0	14
120.0	0	15	0	22
121.0	0	12	0	10
122.0	0	27	0	14
123.0	0	16	0	18
124.0	0	15	0	8
125.0	0	17	0	13
126.0	0	11	0	16
127.0	0	13	0	14
128.0	0	17	0	15
129.0	0	14	0	5
130.0	0	13	0	14
131.0	0	12	0	11
132.0	0	11	0	11
133.0	0	12	0	10
134.0	0	9	0	15
135.0	0	10	0	10
136.0	0	11	0	14
137.0	0	14	0	11
138.0	0	12	0	8
139.0	0	10	0	10
140.0	0	8	0	13
141.0	0	13	0	10
142.0	0	13	0	8
143.0	0	10	0	6
144.0	0	10	0	15
145.0	0	5	0	8
146.0	0	7	0	8
147.0	0	8	0	11
148.0	0	9	0	6
149.0	0	11	0	6
150.0	0	11	0	7
151.0	0	9	0	6
152.0	0	11	0	11
153.0	0	7	0	5
154.0	0	11	0	8
155.0	0	7	0	7
156.0	0	7	0	11
157.0	0	6	0	6
158.0	0	15	0	9
159.0	0	9	0	11
160.0	0	7	0	3
161.0	0	10	0	4
162.0	0	10	0	3
163.0	0	4	0	3
164.0	0	5	0	2
165.0	0	12	0	6
166.0	0	9	0	7
167.0	0	3	0	5
168.0	0	7	0	7
169.0	0	2	0	5
170.0	0	2	0	1
171.0	0	4	0	5
172.0	0	3	0	7
173.0	0	2	0	2
174.0	0	4	0	2
175.0	0	4	0	4
176.0	0	3	0	3
177.0	0	3	0	2
178.0	0	3	0	2
179.0	0	3	0	2
180.0	0	7	0	4
181.0	0	5	0	2
182.0	0	5	0	4
183.0	0	5	0	6
184.0	0	3	0	3
185.0	0	3	0	2
186.0	0	1	0	3
187.0	0	3	0	2
188.0	0	1	0	4
189.0	0	4	0	2
190.0	0	1	0	4
191.0	0	7	0	0
192.0	0	0	0	1
193.0	0	2	0	2
194.0	0	2	0	4
195.0	0	4	0	2
196.0	0	5	0	3
197.0	0	6	0	2
198.0	0	1	0	1
199.0	0	1	0	2
201.0	0	1	0	2
202.0	0	2	0	0
203.0	0	3	0	3
204.0	0	4	0	2
205.0	0	2	0	2
206.0	0	1	0	2
207.0	0	0	0	1
208.0	0	1	0	1
209.0	0	3	0	2
210.0	0	0	0	2
211.0	0	4	0	2
212.0	0	4	0	2
213.0	0	2	0	3
214.0	0	1	0	6
215.0	0	3	0	3
216.0	0	1	0	1
217.0	0	4	0	1
218.0	0	0	0	1
219.0	0	1	0	3
220.0	0	3	0	3
221.0	0	1	0	1
222.0	0	4	0	0
223.0	0	1	0	0
224.0	0	2	0	4
225.0	0	3	0	3
226.0	0	3	0	2
227.0	0	1	0	1
229.0	0	2	0	3
230.0	0	3	0	1
231.0	0	2	0	0
232.0	0	2	0	1
233.0	0	1	0	1
234.0	0	1	0	2
235.0	0	1	0	3
236.0	0	2	0	0
237.0	0	2	0	1
238.0	0	1	0	1
239.0	0	1	0	2
240.0	0	2	0	0
241.0	0	1	0	1
242.0	0	1	0	2
243.0	0	2	0	1
244.0	0	1	0	2
245.0	0	2	0	1
246.0	0	1	0	2
247.0	0	0	0	1
248.0	0	3	0	0
249.0	0	1	0	3
250.0	0	1	0	2
251.0	0	2	0	1
252.0	0	1	0	1
253.0	0	3	0	0
254.0	0	1	0	2
255.0	0	1	0	0
256.0	0	2	0	1
257.0	0	1	0	2
258.0	0	1	0	1
260.0	0	0	0	1
261.0	0	1	0	2
262.0	0	2	0	0
263.0	0	3	0	1
264.0	0	3	0	2
265.0	0	0	0	2
267.0	0	1	0	2
268.0	0	0	0	1
269.0	0	1	0	0
270.0	0	3	0	2
271.0	0	1	0	0
272.0	0	0	0	1
273.0	0	1	0	1
274.0	0	2	0	1
275.0	0	1	0	1
277.0	0	0	0	1
278.0	0	5	0	1
279.0	0	1	0	0
280.0	0	1	0	0
281.0	0	0	0	1
283.0	0	0	0	1
284.0	0	2	0	1
285.0	0	3	0	0
286.0	0	1	0	0
289.0	0	0	0	1
291.0	0	0	0	2
292.0	0	0	0	2
294.0	0	0	0	1
295.0	0	2	0	0
296.0	0	0	0	2
297.0	0	0	0	1
299.0	0	1	0	0
301.0	0	2	0	0
302.0	0	0	0	1
305.0	0	1	0	0
306.0	0	1	0	2
308.0	0	1	0	1
310.0	0	1	0	0
313.0	0	0	0	1
315.0	0	1	0	1
317.0	0	0	0	1
318.0	0	0	0	2
319.0	0	0	0	1
320.0	0	2	0	0
321.0	0	0	0	1
322.0	0	1	0	2
323.0	0	1	0	0
325.0	0	1	0	0
326.0	0	2	0	0
327.0	0	0	0	2
328.0	0	0	0	2
330.0	0	0	0	2
331.0	0	2	0	0
332.0	0	2	0	1
334.0	0	1	0	0
336.0	0	1	0	0
339.0	0	2	0	0
340.0	0	1	0	0
341.0	0	1	0	0
347.0	0	0	0	1
350.0	0	1	0	0
351.0	0	0	0	1
353.0	0	1	0	1
354.0	0	1	0	0
355.0	0	1	0	0
359.0	0	1	0	0
361.0	0	1	0	0
362.0	0	0	0	2
364.0	0	1	0	0
368.0	0	0	0	2
369.0	0	1	0	0
370.0	0	0	0	1
374.0	0	0	0	1
375.0	0	0	0	1
386.0	0	1	0	0
387.0	0	1	0	0
388.0	0	1	0	0
390.0	0	2	0	0
391.0	0	0	0	1
394.0	0	0	0	1
397.0	0	1	0	0
400.0	0	0	0	2
408.0	0	0	0	1
410.0	0	1	0	0
414.0	0	1	0	1
418.0	0	0	0	1
419.0	0	0	0	1
420.0	0	1	0	0
427.0	0	2	0	0
430.0	0	1	0	0
433.0	0	1	0	0
434.0	0	0	0	1
444.0	0	1	0	0
445.0	0	0	0	1
449.0	0	1	0	1
453.0	0	0	0	1
463.0	0	1	0	0
465.0	0	0	0	1
472.0	0	0	0	1
474.0	0	1	0	0
475.0	0	1	0	0
479.0	0	0	0	1
481.0	0	0	0	1
486.0	0	1	0	1
492.0	0	1	0	0
495.0	0	1	0	0
500.0	0	1	0	0
505.0	0	0	0	1
512.0	0	1	0	0
529.0	0	0	0	1
535.0	0	1	0	0
536.0	0	1	0	0
578.0	0	0	0	1
584.0	0	0	0	1
591.0	0	0	0	1
607.0	0	1	0	0
612.0	0	1	0	0
628.0	0	1	0	0
696.0	0	0	0	1
723.0	0	1	0	0

