## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT D1.sorted.bam --OUTPUT D1.markdup.sorted.bam --METRICS_FILE D1.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE Mus_musculus.fasta --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Sat Feb 21 16:21:43 CST 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	0	41691858	7236298	0	0	11982444	2322767	0.287405	66482591

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
200.0	0	2	0	4
201.0	0	4	0	0
202.0	0	7	0	3
203.0	0	5	0	4
204.0	0	8	0	3
205.0	0	6	0	5
206.0	0	5	0	1
207.0	0	2	0	1
208.0	0	3	0	3
209.0	0	1	0	4
210.0	0	3	0	5
211.0	0	3	0	5
212.0	0	7	0	0
213.0	0	3	0	1
214.0	0	4	0	2
215.0	0	4	0	1
216.0	0	3	0	3
217.0	0	2	0	1
218.0	0	1	0	4
219.0	0	1	0	1
220.0	0	2	0	1
221.0	0	0	0	4
222.0	0	3	0	1
223.0	0	1	0	6
224.0	0	3	0	2
225.0	0	2	0	2
226.0	0	2	0	2
227.0	0	2	0	3
228.0	0	2	0	2
229.0	0	3	0	3
230.0	0	0	0	3
231.0	0	2	0	3
232.0	0	0	0	5
233.0	0	4	0	3
234.0	0	3	0	2
235.0	0	1	0	1
236.0	0	4	0	1
237.0	0	4	0	0
238.0	0	4	0	4
239.0	0	3	0	1
240.0	0	2	0	4
241.0	0	2	0	0
242.0	0	4	0	0
243.0	0	2	0	4
244.0	0	3	0	1
245.0	0	0	0	2
246.0	0	4	0	2
247.0	0	0	0	3
248.0	0	4	0	1
249.0	0	4	0	0
250.0	0	0	0	2
251.0	0	5	0	0
252.0	0	4	0	2
253.0	0	0	0	2
254.0	0	2	0	2
255.0	0	2	0	0
257.0	0	1	0	0
258.0	0	2	0	2
259.0	0	1	0	1
260.0	0	1	0	0
261.0	0	0	0	2
262.0	0	0	0	1
263.0	0	2	0	0
264.0	0	1	0	1
265.0	0	0	0	3
266.0	0	2	0	0
267.0	0	3	0	1
268.0	0	1	0	2
269.0	0	3	0	0
270.0	0	0	0	4
272.0	0	2	0	0
273.0	0	2	0	0
274.0	0	3	0	0
275.0	0	2	0	0
276.0	0	0	0	1
277.0	0	0	0	1
278.0	0	1	0	1
280.0	0	0	0	1
281.0	0	3	0	2
282.0	0	0	0	1
283.0	0	3	0	0
284.0	0	0	0	1
285.0	0	1	0	0
286.0	0	1	0	0
288.0	0	0	0	2
289.0	0	0	0	1
290.0	0	0	0	1
291.0	0	1	0	0
292.0	0	1	0	1
294.0	0	1	0	1
295.0	0	2	0	1
297.0	0	1	0	0
298.0	0	0	0	5
299.0	0	1	0	1
300.0	0	2	0	0
301.0	0	1	0	1
303.0	0	1	0	1
304.0	0	1	0	0
305.0	0	1	0	2
307.0	0	0	0	1
308.0	0	1	0	2
311.0	0	2	0	1
313.0	0	1	0	0
314.0	0	0	0	1
315.0	0	1	0	1
316.0	0	0	0	1
317.0	0	1	0	1
319.0	0	1	0	1
320.0	0	0	0	2
321.0	0	2	0	0
323.0	0	0	0	1
324.0	0	2	0	0
325.0	0	2	0	1
326.0	0	1	0	0
327.0	0	1	0	0
328.0	0	1	0	1
329.0	0	1	0	1
330.0	0	0	0	1
332.0	0	1	0	2
334.0	0	1	0	1
336.0	0	2	0	0
337.0	0	0	0	1
341.0	0	1	0	0
342.0	0	1	0	0
345.0	0	1	0	0
346.0	0	1	0	3
347.0	0	0	0	2
349.0	0	1	0	0
352.0	0	1	0	0
355.0	0	0	0	1
356.0	0	0	0	1
357.0	0	1	0	1
358.0	0	1	0	0
359.0	0	2	0	1
361.0	0	1	0	0
363.0	0	1	0	1
364.0	0	0	0	1
365.0	0	1	0	0
367.0	0	0	0	1
371.0	0	0	0	1
372.0	0	0	0	1
373.0	0	1	0	0
374.0	0	1	0	0
375.0	0	0	0	1
376.0	0	0	0	1
377.0	0	2	0	1
378.0	0	0	0	1
379.0	0	2	0	1
381.0	0	1	0	0
384.0	0	0	0	1
385.0	0	0	0	1
386.0	0	0	0	1
387.0	0	1	0	0
388.0	0	1	0	0
389.0	0	1	0	0
394.0	0	0	0	1
395.0	0	0	0	1
397.0	0	2	0	0
398.0	0	0	0	1
399.0	0	1	0	0
403.0	0	1	0	1
404.0	0	0	0	1
406.0	0	1	0	0
408.0	0	1	0	0
414.0	0	0	0	1
416.0	0	1	0	0
420.0	0	2	0	0
421.0	0	1	0	0
422.0	0	0	0	1
423.0	0	0	0	2
428.0	0	0	0	1
433.0	0	0	0	1
434.0	0	0	0	1
435.0	0	1	0	0
439.0	0	0	0	1
443.0	0	2	0	0
444.0	0	1	0	0
446.0	0	0	0	1
448.0	0	1	0	1
456.0	0	2	0	0
457.0	0	1	0	0
463.0	0	0	0	1
465.0	0	1	0	0
466.0	0	0	0	1
468.0	0	0	0	1
469.0	0	1	0	0
474.0	0	1	0	0
477.0	0	0	0	1
480.0	0	0	0	1
482.0	0	0	0	1
483.0	0	2	0	0
487.0	0	0	0	1
492.0	0	0	0	1
493.0	0	1	0	0
499.0	0	1	0	0
500.0	0	1	0	0
505.0	0	2	0	0
526.0	0	0	0	1
527.0	0	0	0	1
528.0	0	0	0	1
540.0	0	0	0	1
542.0	0	0	0	1
544.0	0	1	0	0
547.0	0	0	0	1
548.0	0	1	0	0
549.0	0	0	0	1
555.0	0	1	0	0
564.0	0	1	0	1
566.0	0	1	0	0
570.0	0	1	0	0
579.0	0	1	0	0
589.0	0	1	0	0
596.0	0	0	0	1
606.0	0	0	0	1
624.0	0	0	0	1
626.0	0	1	0	0
637.0	0	1	0	0
638.0	0	0	0	1
640.0	0	0	0	1
642.0	0	0	0	1
647.0	0	1	0	0
648.0	0	1	0	0
668.0	0	1	0	0
673.0	0	1	0	0
702.0	0	0	0	1
738.0	0	0	0	1
742.0	0	1	0	0
755.0	0	1	0	0
794.0	0	0	0	1
841.0	0	1	0	0

