Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37
C2_C_CKDL260002520-1A_23757VLT4_L4_1	(1, 38.15904468920589)	(2, 38.7227419450926)	(3, 38.86764336771152)	(4, 38.87341363796914)	(5, 38.820270295499775)	(6, 38.826493676786356)	(7, 38.8983013260081)	(8, 38.84391222897609)	(9, 38.868690749739905)	(10, 38.91638750960616)	(15, 39.17844168215097)	(20, 39.35219558783303)	(25, 39.334548221034595)	(30, 39.2169698167634)	(35, 39.133807042073464)	(40, 39.125101820763106)	(45, 38.94666990574141)	(50, 38.817941155986986)	(55, 38.75923606612294)	(60, 38.744879464401286)	(65, 38.757801394248794)	(70, 38.68529170587591)	(75, 38.653138467816355)	(80, 38.603552196193824)	(85, 38.529459983354)	(90, 38.57317028406171)	(95, 38.526178931936784)	(100, 38.409184692894414)	(105, 38.40622533293011)	(110, 38.30499609604457)	(115, 38.21981877964977)	(120, 38.11578004050595)	(125, 38.022930394544346)	(130, 37.97495309706)	(135, 37.79759350767511)	(140, 37.76271095406272)	(145, 37.65999468956905)	(150, 37.52742003463677)
C2_C_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.32283356539919)	(2, 38.47571034811751)	(3, 38.90081359919471)	(4, 39.027751613525744)	(5, 39.13149688429913)	(6, 39.21278470881055)	(7, 39.139306310140306)	(8, 39.154750315950146)	(9, 39.20959853935077)	(10, 39.19175192667986)	(15, 39.25879304749717)	(20, 39.249866488422505)	(25, 39.279579851250006)	(30, 39.253529233191685)	(35, 39.22727770278902)	(40, 39.22243395524667)	(45, 39.20196559020753)	(50, 39.21640561355061)	(55, 39.22635298021983)	(60, 39.18746939695952)	(65, 39.17299829881739)	(70, 39.12720954230707)	(75, 39.09982066712969)	(80, 39.01049515468847)	(85, 38.985841173734464)	(90, 38.92980776801357)	(95, 38.892348002281196)	(100, 38.8269161764202)	(105, 38.78681472303839)	(110, 38.740490111160355)	(115, 38.658466133838274)	(120, 38.56858033929456)	(125, 38.485127402443105)	(130, 38.44980476658187)	(135, 38.33002150417089)	(140, 38.23909556382959)	(145, 38.124367387894004)	(150, 38.12939169365363)
C2_D_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.71564284723892)	(2, 38.60431668842213)	(3, 39.07223196272555)	(4, 39.01813347160564)	(5, 39.182823823420584)	(6, 39.05009225902099)	(7, 38.98753498171639)	(8, 39.27384643405962)	(9, 39.20698838496256)	(10, 39.177741495884234)	(15, 39.21334650420765)	(20, 39.34910829953784)	(25, 39.320534667486015)	(30, 39.24611375795729)	(35, 39.086185596106496)	(40, 39.12240610214046)	(45, 39.006109524461976)	(50, 38.90417762302364)	(55, 38.86164182496466)	(60, 38.863953182136285)	(65, 38.87766954287275)	(70, 38.805552606512194)	(75, 38.79591106706234)	(80, 38.751511382441336)	(85, 38.713851323910795)	(90, 38.75748618986242)	(95, 38.709846732701536)	(100, 38.5976103723917)	(105, 38.63552083068398)	(110, 38.49371301332157)	(115, 38.40516995104406)	(120, 38.32089500685482)	(125, 38.22414995762402)	(130, 38.17767077354)	(135, 38.01994074747447)	(140, 37.96677444576901)	(145, 37.879931016998796)	(150, 37.75024592833743)
C2_D_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.348470813905884)	(2, 38.46131315476625)	(3, 38.83434562551124)	(4, 38.85246514955479)	(5, 38.985561811903175)	(6, 39.03911552765678)	(7, 39.01806619512968)	(8, 39.065404220860465)	(9, 39.13716770958879)	(10, 39.09556623410081)	(15, 39.15682999808836)	(20, 39.16777177850287)	(25, 39.22656026044201)	(30, 39.21927388991764)	(35, 39.22284528625731)	(40, 39.201610205020955)	(45, 39.207806204367884)	(50, 39.230699732781126)	(55, 39.23748136564683)	(60, 39.22034096046194)	(65, 39.20524395516761)	(70, 39.18342455312421)	(75, 39.16610643958941)	(80, 39.129309817196685)	(85, 39.1138925102412)	(90, 39.08482300133486)	(95, 39.05873301986871)	(100, 39.042837885844946)	(105, 39.020461073584876)	(110, 38.9816627298989)	(115, 38.942977771688255)	(120, 38.89542643030198)	(125, 38.821852055747584)	(130, 38.80985616781707)	(135, 38.746133694766634)	(140, 38.69264758366691)	(145, 38.62711258390074)	(150, 38.61243991267185)
C2_D_CKDL260002520-1A_23757VLT4_L4_1	(1, 38.226351555037915)	(2, 38.231059562499915)	(3, 38.88227124284404)	(4, 38.85238012047787)	(5, 38.983335398691)	(6, 38.890877421264356)	(7, 38.78764608887934)	(8, 39.12392517663848)	(9, 39.0277022107475)	(10, 38.98049009393776)	(15, 39.23538278973477)	(20, 39.40054803273265)	(25, 39.37766213314885)	(30, 39.26289253476841)	(35, 39.1763231072824)	(40, 39.16503723912312)	(45, 38.97867844031834)	(50, 38.84828634639406)	(55, 38.80058185125809)	(60, 38.78902627279844)	(65, 38.798786691099835)	(70, 38.7294412502976)	(75, 38.697765142310914)	(80, 38.647387358259714)	(85, 38.589954801742365)	(90, 38.62871761071362)	(95, 38.56888066287838)	(100, 38.44481595332237)	(105, 38.448713091076854)	(110, 38.332568512596616)	(115, 38.243830932068924)	(120, 38.13939822932802)	(125, 38.03556436270822)	(130, 37.981291771911174)	(135, 37.789815798026794)	(140, 37.73939581641908)	(145, 37.62753386782312)	(150, 37.48884615513039)
C2_D_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.30192597384344)	(2, 38.55487493603114)	(3, 38.93031027552081)	(4, 38.97821092818433)	(5, 39.11639447520711)	(6, 39.21763859122154)	(7, 39.15944322787493)	(8, 39.177987346655065)	(9, 39.2130910768548)	(10, 39.20347898000354)	(15, 39.2619152058435)	(20, 39.260458615241006)	(25, 39.292602115661246)	(30, 39.27972304089276)	(35, 39.25115319722721)	(40, 39.22412444637757)	(45, 39.211972784907054)	(50, 39.23148310677084)	(55, 39.24040309565508)	(60, 39.202505689393604)	(65, 39.18473314077522)	(70, 39.14273737401292)	(75, 39.11685016849727)	(80, 39.02688974713408)	(85, 39.003537519820654)	(90, 38.94918530302829)	(95, 38.91676687588834)	(100, 38.84776786707101)	(105, 38.80859406347538)	(110, 38.76375611677143)	(115, 38.68100081163202)	(120, 38.593289385210326)	(125, 38.50450166909669)	(130, 38.47426720805707)	(135, 38.35576257152338)	(140, 38.25952417057515)	(145, 38.14265692901456)	(150, 38.15038518027863)
C3_A_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.343703566197455)	(2, 38.44047150893117)	(3, 38.99658857849567)	(4, 39.090202381155926)	(5, 39.1756157452979)	(6, 39.10357205956228)	(7, 39.11378027025949)	(8, 39.222472718805236)	(9, 39.16877010520042)	(10, 39.18673681656567)	(15, 39.224692503910106)	(20, 39.350746238276805)	(25, 39.29894376202444)	(30, 39.232791983892234)	(35, 39.109277356710116)	(40, 39.130263053979434)	(45, 39.03299129558299)	(50, 38.93773610252828)	(55, 38.88347951966534)	(60, 38.878502263832345)	(65, 38.88081714536482)	(70, 38.8061697064142)	(75, 38.79838515193039)	(80, 38.75048667713704)	(85, 38.69996083785814)	(90, 38.74013582179841)	(95, 38.68876730441523)	(100, 38.59237763051944)	(105, 38.6217082021483)	(110, 38.4781135734681)	(115, 38.40332918914826)	(120, 38.3078930849102)	(125, 38.21490685353766)	(130, 38.153936202346955)	(135, 38.004497865622554)	(140, 37.95640545273797)	(145, 37.86323407643701)	(150, 37.729755981589726)
C3_A_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.31973486985712)	(2, 38.374143379033356)	(3, 38.78209076986583)	(4, 38.838843308280964)	(5, 38.96441374436485)	(6, 39.01644809957769)	(7, 38.9812770766316)	(8, 39.011228380421535)	(9, 39.106756324360234)	(10, 39.06115726164626)	(15, 39.11946830675437)	(20, 39.121241757427576)	(25, 39.179506394176315)	(30, 39.18352258987956)	(35, 39.17341354651868)	(40, 39.15258596334391)	(45, 39.155642238771826)	(50, 39.17482712886136)	(55, 39.183420491488945)	(60, 39.16287282399752)	(65, 39.14824311792527)	(70, 39.12780503929648)	(75, 39.10849004296437)	(80, 39.06369816003068)	(85, 39.05109120708143)	(90, 39.00776729383087)	(95, 38.97233801243581)	(100, 38.943434886222164)	(105, 38.906110352565115)	(110, 38.85412957051099)	(115, 38.79387800463595)	(120, 38.722520836946266)	(125, 38.63397254741998)	(130, 38.59108943216522)	(135, 38.4940440162934)	(140, 38.418724551731884)	(145, 38.319479868135126)	(150, 38.29716575193348)
C3_A_CKDL260002520-1A_23757VLT4_L4_1	(1, 38.238926316423154)	(2, 38.28505025511523)	(3, 38.91803607192775)	(4, 39.00108816235995)	(5, 39.04687788504803)	(6, 38.95249798369825)	(7, 38.89946893120185)	(8, 39.09981324222093)	(9, 39.01145101949619)	(10, 38.99003309590496)	(15, 39.23760858045411)	(20, 39.398729793955184)	(25, 39.364270710023774)	(30, 39.25387480483357)	(35, 39.20218802505848)	(40, 39.18079425541159)	(45, 39.01511531856796)	(50, 38.88883100188394)	(55, 38.83927083119483)	(60, 38.82721238198364)	(65, 38.825736336420235)	(70, 38.75807303141418)	(75, 38.727012738396326)	(80, 38.672114150849474)	(85, 38.606244659019254)	(90, 38.64708359490588)	(95, 38.57391244349532)	(100, 38.46320379659007)	(105, 38.45609675161246)	(110, 38.33770623043029)	(115, 38.254455709664896)	(120, 38.14134943802101)	(125, 38.033872733348815)	(130, 37.96833420365535)	(135, 37.77527412828233)	(140, 37.723705154554835)	(145, 37.60909780047527)	(150, 37.47705852253126)
C3_A_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.264447687678135)	(2, 38.45522062778954)	(3, 38.871629966758995)	(4, 38.976652020662364)	(5, 39.09638050488967)	(6, 39.18942582672231)	(7, 39.12569121139409)	(8, 39.13250395735396)	(9, 39.191506665565576)	(10, 39.181660716421916)	(15, 39.23854785523378)	(20, 39.231679954063054)	(25, 39.264110872284945)	(30, 39.26063159292083)	(35, 39.22232783947382)	(40, 39.19446806139437)	(45, 39.18226713354825)	(50, 39.19443338640677)	(55, 39.20673462844864)	(60, 39.160849839737764)	(65, 39.14725848563968)	(70, 39.103110836010806)	(75, 39.076400037354645)	(80, 38.980770292871206)	(85, 38.958110750342094)	(90, 38.88950311378734)	(95, 38.84308899434973)	(100, 38.75641722666474)	(105, 38.70494524534823)	(110, 38.63999603608582)	(115, 38.54021196135801)	(120, 38.42684969618481)	(125, 38.31728257012293)	(130, 38.25269945488462)	(135, 38.10133283527142)	(140, 37.98206698057945)	(145, 37.83142597953675)	(150, 37.821029984818885)
C3_B_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.41506626158203)	(2, 38.802664439617644)	(3, 39.01414588545819)	(4, 39.12110380981185)	(5, 39.069902303116955)	(6, 39.078910166524615)	(7, 39.08680908782638)	(8, 39.119094425045596)	(9, 39.11154834895934)	(10, 39.14031943948017)	(15, 39.17786652369562)	(20, 39.312026293842166)	(25, 39.268532622144015)	(30, 39.19115183342039)	(35, 39.06530844170722)	(40, 39.08073740067637)	(45, 38.98518485423369)	(50, 38.89568314499647)	(55, 38.85229028621704)	(60, 38.85232098833319)	(65, 38.86046231888042)	(70, 38.79238587519361)	(75, 38.780843483361295)	(80, 38.73215817546947)	(85, 38.69431392226407)	(90, 38.736902798016736)	(95, 38.68308725816355)	(100, 38.57207596711667)	(105, 38.60222086277529)	(110, 38.459026880390056)	(115, 38.37246570069561)	(120, 38.285730160475836)	(125, 38.19191297095671)	(130, 38.13525015351058)	(135, 37.98372123395013)	(140, 37.909659023214466)	(145, 37.80118088587061)	(150, 37.667262379368175)
C3_B_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.37719153538075)	(2, 38.45513023196136)	(3, 38.84362312465059)	(4, 38.88135694188593)	(5, 38.984110509288534)	(6, 39.02590662890765)	(7, 39.036699339217144)	(8, 39.07488681458671)	(9, 39.13973930695701)	(10, 39.101238165938064)	(15, 39.16091001988764)	(20, 39.16638072456995)	(25, 39.214835766590596)	(30, 39.19773331317075)	(35, 39.19024772483572)	(40, 39.177813138672754)	(45, 39.17802232547909)	(50, 39.20155618487256)	(55, 39.205690660141315)	(60, 39.18703843721646)	(65, 39.17479608295987)	(70, 39.14488053669132)	(75, 39.12955628568548)	(80, 39.086069487595424)	(85, 39.07623014672862)	(90, 39.045534445941364)	(95, 39.01465544893826)	(100, 39.00030312611697)	(105, 38.97644529066198)	(110, 38.94278408622254)	(115, 38.89662391282432)	(120, 38.848210341572496)	(125, 38.77169104506338)	(130, 38.76242198454813)	(135, 38.69887593595631)	(140, 38.64947646018348)	(145, 38.577109510324156)	(150, 38.5677760670131)
C3_B_CKDL260002520-1A_23757VLT4_L4_1	(1, 37.71591718725147)	(2, 38.57912346153398)	(3, 38.791381495724096)	(4, 38.973935769063615)	(5, 38.88304838869602)	(6, 38.908525368759534)	(7, 38.85872574590289)	(8, 39.031437229070875)	(9, 38.93806212986121)	(10, 38.928116207645914)	(15, 39.19284766510262)	(20, 39.36340625896294)	(25, 39.335633623301796)	(30, 39.21227135086376)	(35, 39.15266993442441)	(40, 39.13008813995933)	(45, 38.96317768313155)	(50, 38.84204268751766)	(55, 38.79485901513094)	(60, 38.78157140177568)	(65, 38.790086846184934)	(70, 38.72165633977872)	(75, 38.68528607706583)	(80, 38.6313890508613)	(85, 38.577332901233135)	(90, 38.61482896419827)	(95, 38.55393590259124)	(100, 38.425296654618805)	(105, 38.423278456788786)	(110, 38.30663050353718)	(115, 38.21477822370189)	(120, 38.111288154503)	(125, 38.01009670016255)	(130, 37.95168999505496)	(135, 37.75249788227897)	(140, 37.68012932150195)	(145, 37.549085457587886)	(150, 37.410466977671746)
C3_B_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.33013703091769)	(2, 38.58950040730436)	(3, 38.97195545518529)	(4, 39.04897964596955)	(5, 39.14319339788913)	(6, 39.2382102553003)	(7, 39.206020670256336)	(8, 39.21256347862552)	(9, 39.24102403415998)	(10, 39.23931336487893)	(15, 39.29212542502158)	(20, 39.2870662979981)	(25, 39.3124735820562)	(30, 39.29287815090227)	(35, 39.25599437523915)	(40, 39.23509984663269)	(45, 39.221679301116424)	(50, 39.23890768450563)	(55, 39.24912170853283)	(60, 39.21084090012414)	(65, 39.19573604801003)	(70, 39.14920141008778)	(75, 39.12449107706176)	(80, 39.034832926720675)	(85, 39.012963727672584)	(90, 38.957727708127386)	(95, 38.919585750401325)	(100, 38.85204706415614)	(105, 38.813312893382076)	(110, 38.77248721089579)	(115, 38.68626213691651)	(120, 38.59958867176917)	(125, 38.506881201647545)	(130, 38.47626352542335)	(135, 38.35948200846114)	(140, 38.266019367459805)	(145, 38.151006983223965)	(150, 38.150624164944865)
C3_C_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.72148114028562)	(2, 38.88294992958306)	(3, 39.08478668049869)	(4, 39.10436381201225)	(5, 39.13316240326588)	(6, 39.07057998691529)	(7, 39.139502984822144)	(8, 39.25327576332572)	(9, 39.15671997701004)	(10, 39.18620969369142)	(15, 39.225977429893874)	(20, 39.33874439772627)	(25, 39.311478266540846)	(30, 39.26594082531504)	(35, 39.067150855295736)	(40, 39.11596028933107)	(45, 39.007688592048495)	(50, 38.915573862374124)	(55, 38.87152037403521)	(60, 38.86874160550617)	(65, 38.88838375294763)	(70, 38.81852587083638)	(75, 38.80918049359114)	(80, 38.75622165743739)	(85, 38.723640728912116)	(90, 38.76643262291373)	(95, 38.72324981809807)	(100, 38.620339591031474)	(105, 38.66612527489101)	(110, 38.53464859808132)	(115, 38.45723745488119)	(120, 38.37150692246392)	(125, 38.286615890381924)	(130, 38.24630499603586)	(135, 38.10049730051422)	(140, 38.05196403131363)	(145, 37.97583465980772)	(150, 37.84248413835552)
C3_C_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.18649075000663)	(2, 38.354620105207594)	(3, 38.745736769054865)	(4, 38.77735305686957)	(5, 38.91862818430283)	(6, 38.97200442678982)	(7, 38.984565341007524)	(8, 39.02074802965053)	(9, 39.08597795980426)	(10, 39.04507458488654)	(15, 39.10895772741817)	(20, 39.12274905278518)	(25, 39.17850316621455)	(30, 39.18473878475244)	(35, 39.177933104928364)	(40, 39.14545591655134)	(45, 39.14732690783024)	(50, 39.17643814621043)	(55, 39.18114252755024)	(60, 39.16293521437932)	(65, 39.15172068016036)	(70, 39.130721146889115)	(75, 39.11561645901653)	(80, 39.072171348560786)	(85, 39.057318979555646)	(90, 39.02906966079622)	(95, 38.9970545135117)	(100, 38.97959355873547)	(105, 38.94515223713898)	(110, 38.9031075167788)	(115, 38.85452492515016)	(120, 38.79197165387069)	(125, 38.70632264612788)	(130, 38.68133349910017)	(135, 38.60422664674746)	(140, 38.53905256099574)	(145, 38.455893316811)	(150, 38.437304468163596)
C3_C_CKDL260002520-1A_23757VLT4_L4_1	(1, 38.27524414755842)	(2, 38.66302687900444)	(3, 38.98615690934762)	(4, 38.96773521473167)	(5, 39.067362168931716)	(6, 38.91754724805231)	(7, 38.905176923999754)	(8, 39.08897104373937)	(9, 38.988246742789066)	(10, 38.993359024171845)	(15, 39.2432800553935)	(20, 39.384210776607446)	(25, 39.36181942547107)	(30, 39.275647162943756)	(35, 39.16269488416871)	(40, 39.16365848038797)	(45, 38.98288274516936)	(50, 38.85996975803151)	(55, 38.81612873481166)	(60, 38.80427777690126)	(65, 38.81480997630713)	(70, 38.7499944928003)	(75, 38.716490483410084)	(80, 38.65992075883854)	(85, 38.610637252961155)	(90, 38.647813239843906)	(95, 38.5883463189133)	(100, 38.469977143632825)	(105, 38.476157018003185)	(110, 38.365304708893895)	(115, 38.28384954151818)	(120, 38.17958434187029)	(125, 38.08363977674706)	(130, 38.02980675087423)	(135, 37.84407664950306)	(140, 37.79341369429207)	(145, 37.68530219195478)	(150, 37.55068714967884)
C3_C_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.11781139269936)	(2, 38.434464658513434)	(3, 38.833659758951356)	(4, 38.88478536358979)	(5, 39.03856453798018)	(6, 39.14673728930868)	(7, 39.11323290036821)	(8, 39.124967738228804)	(9, 39.1488295786635)	(10, 39.14872215105862)	(15, 39.21021049707985)	(20, 39.214165046011914)	(25, 39.24447858577493)	(30, 39.24184260929336)	(35, 39.20387025900807)	(40, 39.17095063792722)	(45, 39.156708111569316)	(50, 39.1778974196239)	(55, 39.18860042408414)	(60, 39.14598400858051)	(65, 39.135281740894285)	(70, 39.09133085648268)	(75, 39.06708398092544)	(80, 38.972874198590816)	(85, 38.95023776218365)	(90, 38.8927520786702)	(95, 38.85441584388607)	(100, 38.78074528189272)	(105, 38.73435651646102)	(110, 38.683419563180834)	(115, 38.593940056066266)	(120, 38.49492012923165)	(125, 38.3927784239228)	(130, 38.34774272536131)	(135, 38.21601769031617)	(140, 38.10436153098961)	(145, 37.97047476377834)	(150, 37.96908496239773)
C3_D_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.43479045070902)	(2, 38.82998158552678)	(3, 39.088367371235925)	(4, 39.059129493741004)	(5, 38.94843305879157)	(6, 39.07837878492993)	(7, 39.160224452680936)	(8, 39.01132814477212)	(9, 39.06553499284595)	(10, 39.13699427033986)	(15, 39.15077653755148)	(20, 39.30751343301245)	(25, 39.286006069718354)	(30, 39.22081313123751)	(35, 39.02886188859922)	(40, 39.09088822208011)	(45, 38.99694090187431)	(50, 38.903920792813295)	(55, 38.86348865510184)	(60, 38.86746669461275)	(65, 38.876482443514334)	(70, 38.80610907099945)	(75, 38.79565424135293)	(80, 38.747763778595726)	(85, 38.71395457763272)	(90, 38.75103960145462)	(95, 38.70334176706226)	(100, 38.594875172969864)	(105, 38.635016300694154)	(110, 38.49093684256302)	(115, 38.39580038796579)	(120, 38.322692861842974)	(125, 38.225886200979396)	(130, 38.172998949883116)	(135, 38.00886033445474)	(140, 37.94009400435303)	(145, 37.83221670192008)	(150, 37.69983339286134)
C3_D_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.26126166588603)	(2, 38.272921313950725)	(3, 38.703309543516404)	(4, 38.780072873691545)	(5, 38.90378419919855)	(6, 38.95343483750279)	(7, 38.933737125731)	(8, 38.98570329671113)	(9, 39.073769106887354)	(10, 39.03709657296887)	(15, 39.11234725005543)	(20, 39.11987843453451)	(25, 39.17517446697478)	(30, 39.16337152393846)	(35, 39.16215857834278)	(40, 39.14864350991409)	(45, 39.15534429646802)	(50, 39.171660389491414)	(55, 39.181615611595056)	(60, 39.164465841259116)	(65, 39.15291626654575)	(70, 39.122748611428946)	(75, 39.10047800636058)	(80, 39.06251096990734)	(85, 39.0545062704026)	(90, 39.024120322149905)	(95, 38.99614743270305)	(100, 38.98188965431692)	(105, 38.95587869403387)	(110, 38.92300326299048)	(115, 38.8791522926126)	(120, 38.826103210876724)	(125, 38.75648381230212)	(130, 38.741162656902645)	(135, 38.673780941198444)	(140, 38.62961101474941)	(145, 38.55365370096692)	(150, 38.53989410430305)
C3_D_CKDL260002520-1A_23757VLT4_L4_1	(1, 38.06566438173784)	(2, 38.626994790457026)	(3, 38.91635619155846)	(4, 38.96355217656133)	(5, 38.8484449703194)	(6, 38.849036902661126)	(7, 38.90489370036477)	(8, 38.87776317193473)	(9, 38.8750054778641)	(10, 38.90269594898625)	(15, 39.15715089262535)	(20, 39.342770527616025)	(25, 39.3285832741401)	(30, 39.218829322029386)	(35, 39.109630402721805)	(40, 39.118322187562285)	(45, 38.95643760742401)	(50, 38.82905919958688)	(55, 38.78843557477303)	(60, 38.782247171134074)	(65, 38.78693517837487)	(70, 38.71939786779457)	(75, 38.68693467231175)	(80, 38.63121751034388)	(85, 38.577474425238805)	(90, 38.61472137618159)	(95, 38.54949336082871)	(100, 38.42530713993689)	(105, 38.42971041130118)	(110, 38.31539930695194)	(115, 38.213899782705106)	(120, 38.11940312762083)	(125, 38.016446513058206)	(130, 37.95603105569397)	(135, 37.75986304101512)	(140, 37.69695773156237)	(145, 37.56707946343097)	(150, 37.43194177819167)
C3_D_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.17162581606716)	(2, 38.34067267525101)	(3, 38.78126078412435)	(4, 38.913769024608555)	(5, 39.03410020200533)	(6, 39.133455547576986)	(7, 39.07962074122312)	(8, 39.0961252361942)	(9, 39.14947524484572)	(10, 39.14712379563707)	(15, 39.21557136841299)	(20, 39.21814200755671)	(25, 39.24392252109018)	(30, 39.231161886469806)	(35, 39.19490167247401)	(40, 39.17632672791753)	(45, 39.16378715135885)	(50, 39.1769037098626)	(55, 39.18802629353233)	(60, 39.14777768302554)	(65, 39.134235660028516)	(70, 39.085606138179564)	(75, 39.05648361071515)	(80, 38.9638567081197)	(85, 38.9478414523624)	(90, 38.88852856656329)	(95, 38.85532101145005)	(100, 38.786011715468916)	(105, 38.748285974977435)	(110, 38.70438322265087)	(115, 38.622209166870434)	(120, 38.5321293930182)	(125, 38.44790232529543)	(130, 38.41369205456135)	(135, 38.29167726438213)	(140, 38.199480219338525)	(145, 38.08053792140926)	(150, 38.087951293901114)
ch_1A_CKDL260002520-1A_2372W3LT4_L5_1	(1, 38.36736651499675)	(2, 38.67489089051908)	(3, 39.051785681121736)	(4, 39.09853282570341)	(5, 39.21331599962856)	(6, 38.98093973442288)	(7, 38.88928498467824)	(8, 39.066009843068066)	(9, 39.08979199554276)	(10, 39.137151081808895)	(15, 39.18120048286749)	(20, 39.330875290184785)	(25, 39.29897093509147)	(30, 39.204476181632465)	(35, 39.083460859875565)	(40, 39.106490296220635)	(45, 39.00219221840469)	(50, 38.8896543783081)	(55, 38.83373349428916)	(60, 38.83289683350357)	(65, 38.85428972049401)	(70, 38.78261547033151)	(75, 38.77062531339957)	(80, 38.71995505617978)	(85, 38.68500269291484)	(90, 38.72824644813818)	(95, 38.69133178568113)	(100, 38.570920791159814)	(105, 38.602883833225)	(110, 38.45044795245612)	(115, 38.36792144117375)	(120, 38.28329891354815)	(125, 38.185508218033235)	(130, 38.14716631070665)	(135, 37.9894805460117)	(140, 37.93458315535333)	(145, 37.847391215526045)	(150, 37.703464574240876)
ch_1A_CKDL260002520-1A_2372W3LT4_L5_2	(1, 38.24570155074752)	(2, 38.34101866468567)	(3, 38.75154703315071)	(4, 38.802659485560405)	(5, 38.92454824031944)	(6, 38.984620670442936)	(7, 38.981628749187486)	(8, 39.02593369857926)	(9, 39.08385365400687)	(10, 39.05087436159346)	(15, 39.11107530875661)	(20, 39.1257472374408)	(25, 39.18060897019222)	(30, 39.15718079673136)	(35, 39.160815674621595)	(40, 39.14358361964899)	(45, 39.15020094716315)	(50, 39.17219556133346)	(55, 39.181181168167896)	(60, 39.16221729037051)	(65, 39.14957006221562)	(70, 39.12414504596527)	(75, 39.107023121924044)	(80, 39.06655399758567)	(85, 39.052990249791065)	(90, 39.02462419908998)	(95, 38.99633392144117)	(100, 38.98662605627264)	(105, 38.96338638685115)	(110, 38.928816788931194)	(115, 38.88788039743709)	(120, 38.84491540533011)	(125, 38.7684368093602)	(130, 38.772574798031386)	(135, 38.71658798402823)	(140, 38.674430680657444)	(145, 38.60827746308849)	(150, 38.60110780945306)
ch_1A_CKDL260002520-1A_23757VLT4_L4_1	(1, 37.5795506901152)	(2, 38.3323717791143)	(3, 38.80996470489052)	(4, 38.96185225471011)	(5, 39.026929435612644)	(6, 38.746575672253165)	(7, 38.64998809318552)	(8, 38.93595343875794)	(9, 38.90206754687124)	(10, 38.90716146071561)	(15, 39.17552734254211)	(20, 39.35976237237219)	(25, 39.340162295696146)	(30, 39.2047440821067)	(35, 39.148230177834876)	(40, 39.129215098369706)	(45, 38.9442256333554)	(50, 38.80113691691797)	(55, 38.7360947119433)	(60, 38.72542780026883)	(65, 38.741677578680346)	(70, 38.6722546586657)	(75, 38.63750045513268)	(80, 38.584322045764985)	(85, 38.532661759771756)	(90, 38.56946481939375)	(95, 38.51559696326053)	(100, 38.38852360608845)	(105, 38.38575805142853)	(110, 38.26580124130126)	(115, 38.179167491038)	(120, 38.06914553996597)	(125, 37.96322038084344)	(130, 37.91164396606733)	(135, 37.7215888027179)	(140, 37.66483358845521)	(145, 37.55266459219151)	(150, 37.4104192542809)
ch_1A_CKDL260002520-1A_23757VLT4_L4_2	(1, 38.18506859741711)	(2, 38.43575716561805)	(3, 38.84736079741927)	(4, 38.921141528204586)	(5, 39.04883638015305)	(6, 39.157043075496304)	(7, 39.11105610672853)	(8, 39.128129714246235)	(9, 39.154779675746994)	(10, 39.15383449241665)	(15, 39.213922093095164)	(20, 39.21814899955406)	(25, 39.24608685340952)	(30, 39.21699421426273)	(35, 39.18432011111143)	(40, 39.16268181531804)	(45, 39.15210917271786)	(50, 39.1722756391503)	(55, 39.18144523041054)	(60, 39.145756038519316)	(65, 39.12930254181234)	(70, 39.082041694247856)	(75, 39.058468897056535)	(80, 38.96426184036058)	(85, 38.94402710311967)	(90, 38.894351938336285)	(95, 38.85754814687904)	(100, 38.7919690429345)	(105, 38.755862081808246)	(110, 38.7190499430817)	(115, 38.637526707004795)	(120, 38.56033867451088)	(125, 38.47019754225814)	(130, 38.45939744381543)	(135, 38.35076850127497)	(140, 38.270296600868036)	(145, 38.162546360585154)	(150, 38.181552889896004)
