## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT D5.sorted.bam --OUTPUT D5.markdup.sorted.bam --METRICS_FILE D5.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE Mus_musculus.fasta --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Feb 20 11:08:36 CST 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	8198	45852904	8761390	0	6727	12751700	2243717	0.278149	75281367

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
379.0	0	1	0	0
381.0	0	2	0	1
384.0	0	1	0	1
392.0	0	1	0	0
394.0	0	0	0	1
396.0	0	1	0	0
401.0	0	0	0	1
402.0	0	1	0	1
406.0	0	0	0	1
407.0	0	0	0	2
410.0	0	0	0	1
412.0	0	1	0	0
413.0	0	1	0	0
414.0	0	1	0	0
417.0	0	0	0	2
418.0	0	1	0	0
419.0	0	0	0	1
420.0	0	0	0	2
422.0	0	0	0	1
423.0	0	1	0	0
424.0	0	1	0	0
427.0	0	2	0	0
428.0	0	1	0	0
429.0	0	1	0	0
430.0	0	1	0	0
442.0	0	1	0	0
447.0	0	0	0	1
453.0	0	0	0	1
466.0	0	1	0	1
473.0	0	0	0	1
474.0	0	1	0	0
476.0	0	0	0	1
477.0	0	0	0	1
485.0	0	0	0	1
488.0	0	1	0	0
491.0	0	1	0	0
493.0	0	0	0	1
496.0	0	0	0	1
497.0	0	1	0	0
498.0	0	0	0	1
500.0	0	0	0	1
504.0	0	1	0	0
505.0	0	1	0	0
508.0	0	1	0	0
511.0	0	1	0	0
514.0	0	0	0	3
515.0	0	0	0	1
517.0	0	0	0	1
518.0	0	1	0	0
523.0	0	1	0	0
526.0	0	1	0	0
529.0	0	1	0	0
534.0	0	1	0	0
536.0	0	1	0	0
540.0	0	1	0	0
545.0	0	0	0	1
547.0	0	0	0	1
558.0	0	1	0	0
575.0	0	0	0	1
579.0	0	0	0	1
582.0	0	1	0	0
584.0	0	1	0	0
588.0	0	1	0	0
599.0	0	0	0	1
602.0	0	0	0	1
612.0	0	1	0	0
615.0	0	0	0	1
617.0	0	1	0	0
619.0	0	0	0	1
626.0	0	1	0	0
632.0	0	1	0	0
794.0	0	0	0	1
812.0	0	1	0	0
832.0	0	0	0	1
850.0	0	1	0	0
872.0	0	0	0	1
893.0	0	1	0	0

