## htsjdk.samtools.metrics.StringHeader
# MarkDuplicates --INPUT D3.sorted.bam --OUTPUT D3.markdup.sorted.bam --METRICS_FILE D3.markdup.sorted.MarkDuplicates.metrics.txt --REMOVE_DUPLICATES false --ASSUME_SORTED true --TMP_DIR tmp --VALIDATION_STRINGENCY LENIENT --REFERENCE_SEQUENCE Mus_musculus.fasta --MAX_SEQUENCES_FOR_DISK_READ_ENDS_MAP 50000 --MAX_FILE_HANDLES_FOR_READ_ENDS_MAP 8000 --SORTING_COLLECTION_SIZE_RATIO 0.25 --TAG_DUPLICATE_SET_MEMBERS false --REMOVE_SEQUENCING_DUPLICATES false --TAGGING_POLICY DontTag --CLEAR_DT true --DUPLEX_UMI false --FLOW_MODE false --FLOW_DUP_STRATEGY FLOW_QUALITY_SUM_STRATEGY --FLOW_USE_END_IN_UNPAIRED_READS false --FLOW_USE_UNPAIRED_CLIPPED_END false --FLOW_UNPAIRED_END_UNCERTAINTY 0 --FLOW_UNPAIRED_START_UNCERTAINTY 0 --FLOW_SKIP_FIRST_N_FLOWS 0 --FLOW_Q_IS_KNOWN_END false --FLOW_EFFECTIVE_QUALITY_THRESHOLD 15 --ADD_PG_TAG_TO_READS true --DUPLICATE_SCORING_STRATEGY SUM_OF_BASE_QUALITIES --PROGRAM_RECORD_ID MarkDuplicates --PROGRAM_GROUP_NAME MarkDuplicates --READ_NAME_REGEX <optimized capture of last three ':' separated fields as numeric values> --OPTICAL_DUPLICATE_PIXEL_DISTANCE 100 --MAX_OPTICAL_DUPLICATE_SET_SIZE 300000 --VERBOSITY INFO --QUIET false --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Fri Feb 20 11:35:48 CST 2026

## METRICS CLASS	picard.sam.DuplicationMetrics
LIBRARY	UNPAIRED_READS_EXAMINED	READ_PAIRS_EXAMINED	SECONDARY_OR_SUPPLEMENTARY_RDS	UNMAPPED_READS	UNPAIRED_READ_DUPLICATES	READ_PAIR_DUPLICATES	READ_PAIR_OPTICAL_DUPLICATES	PERCENT_DUPLICATION	ESTIMATED_LIBRARY_SIZE
Unknown Library	7540	45260070	8527560	0	6138	13702012	2626397	0.302782	67125379

## HISTOGRAM	java.lang.Double
BIN	CoverageMult	all_sets	optical_sets	non_optical_sets
78.0	2.127044	96	1	91
79.0	2.127044	92	0	83
80.0	2.127044	82	0	93
81.0	2.127044	95	0	74
82.0	2.127044	84	0	76
83.0	2.127044	78	0	61
84.0	2.127044	81	0	57
85.0	2.127044	72	0	70
86.0	2.127044	70	0	75
87.0	2.127044	60	0	55
88.0	2.127044	61	0	59
89.0	2.127044	50	0	52
90.0	2.127044	55	0	49
91.0	2.127044	58	0	47
92.0	2.127044	67	0	55
93.0	2.127044	60	0	58
94.0	2.127044	62	0	42
95.0	2.127044	51	0	55
96.0	2.127044	55	0	44
97.0	2.127044	42	0	44
98.0	2.127044	46	0	42
99.0	2.127044	35	0	34
100.0	2.127044	39	0	33
101.0	0	52	0	42
102.0	0	35	0	34
103.0	0	40	0	42
104.0	0	40	0	34
105.0	0	40	0	35
106.0	0	40	0	37
107.0	0	39	0	29
108.0	0	34	0	32
109.0	0	38	0	33
110.0	0	28	0	39
111.0	0	32	0	29
112.0	0	34	0	30
113.0	0	31	0	25
114.0	0	32	0	36
115.0	0	29	0	24
116.0	0	32	0	27
117.0	0	31	0	27
118.0	0	28	0	31
119.0	0	25	0	24
120.0	0	23	0	23
121.0	0	31	0	21
122.0	0	22	0	16
123.0	0	25	0	17
124.0	0	20	0	13
125.0	0	24	0	17
126.0	0	13	0	19
127.0	0	21	0	19
128.0	0	19	0	20
129.0	0	25	0	28
130.0	0	21	0	18
131.0	0	15	0	20
132.0	0	20	0	23
133.0	0	18	0	17
134.0	0	20	0	17
135.0	0	14	0	15
136.0	0	24	0	17
137.0	0	21	0	21
138.0	0	11	0	22
139.0	0	18	0	9
140.0	0	23	0	10
141.0	0	13	0	18
142.0	0	15	0	7
143.0	0	18	0	8
144.0	0	21	0	12
145.0	0	15	0	13
146.0	0	16	0	16
147.0	0	8	0	10
148.0	0	18	0	16
149.0	0	8	0	9
150.0	0	10	0	16
151.0	0	10	0	11
152.0	0	11	0	10
153.0	0	9	0	18
154.0	0	9	0	10
155.0	0	14	0	8
156.0	0	12	0	11
157.0	0	15	0	11
158.0	0	13	0	14
159.0	0	8	0	4
160.0	0	12	0	10
161.0	0	12	0	4
162.0	0	9	0	9
163.0	0	15	0	10
164.0	0	6	0	11
165.0	0	10	0	11
166.0	0	6	0	5
167.0	0	11	0	10
168.0	0	15	0	2
169.0	0	11	0	6
170.0	0	7	0	7
171.0	0	3	0	12
172.0	0	5	0	6
173.0	0	9	0	5
174.0	0	10	0	7
175.0	0	4	0	8
176.0	0	12	0	12
177.0	0	6	0	5
178.0	0	6	0	9
179.0	0	7	0	5
180.0	0	11	0	9
181.0	0	6	0	11
182.0	0	3	0	14
183.0	0	10	0	6
184.0	0	8	0	6
185.0	0	6	0	3
186.0	0	10	0	7
187.0	0	7	0	9
188.0	0	9	0	8
189.0	0	7	0	6
190.0	0	7	0	1
191.0	0	3	0	8
192.0	0	4	0	6
193.0	0	10	0	4
194.0	0	9	0	6
195.0	0	7	0	5
196.0	0	7	0	4
197.0	0	6	0	6
198.0	0	3	0	4
199.0	0	7	0	4
200.0	0	5	0	4
201.0	0	6	0	8
202.0	0	7	0	4
203.0	0	4	0	2
204.0	0	3	0	4
205.0	0	1	0	4
206.0	0	8	0	2
207.0	0	5	0	7
208.0	0	3	0	4
209.0	0	6	0	5
210.0	0	8	0	3
211.0	0	6	0	6
212.0	0	3	0	6
213.0	0	6	0	6
214.0	0	3	0	4
215.0	0	5	0	4
216.0	0	2	0	3
217.0	0	5	0	3
218.0	0	2	0	0
219.0	0	7	0	1
220.0	0	6	0	4
221.0	0	4	0	5
222.0	0	5	0	4
223.0	0	2	0	3
224.0	0	1	0	3
225.0	0	5	0	5
226.0	0	4	0	7
227.0	0	2	0	2
228.0	0	2	0	0
229.0	0	5	0	7
230.0	0	4	0	4
231.0	0	3	0	2
232.0	0	4	0	2
233.0	0	2	0	1
234.0	0	6	0	3
235.0	0	5	0	2
236.0	0	6	0	0
237.0	0	2	0	2
238.0	0	2	0	0
239.0	0	3	0	2
240.0	0	3	0	3
241.0	0	1	0	0
242.0	0	2	0	2
243.0	0	2	0	3
244.0	0	1	0	3
245.0	0	0	0	1
246.0	0	3	0	4
247.0	0	3	0	2
248.0	0	0	0	1
249.0	0	4	0	3
250.0	0	0	0	2
251.0	0	3	0	1
252.0	0	1	0	0
253.0	0	2	0	1
254.0	0	4	0	2
255.0	0	2	0	3
256.0	0	1	0	1
257.0	0	2	0	2
258.0	0	5	0	0
259.0	0	0	0	2
260.0	0	2	0	4
261.0	0	0	0	1
262.0	0	1	0	0
263.0	0	1	0	1
264.0	0	2	0	3
265.0	0	1	0	1
266.0	0	1	0	0
267.0	0	0	0	1
268.0	0	2	0	1
270.0	0	0	0	1
271.0	0	0	0	1
272.0	0	1	0	3
273.0	0	2	0	3
274.0	0	2	0	1
275.0	0	3	0	1
276.0	0	3	0	1
277.0	0	1	0	2
278.0	0	1	0	0
279.0	0	1	0	0
280.0	0	1	0	1
281.0	0	1	0	0
282.0	0	3	0	1
283.0	0	2	0	0
284.0	0	1	0	1
285.0	0	0	0	1
286.0	0	0	0	1
287.0	0	1	0	0
288.0	0	1	0	3
289.0	0	2	0	0
290.0	0	2	0	0
291.0	0	0	0	1
292.0	0	1	0	1
293.0	0	0	0	2
295.0	0	3	0	0
296.0	0	2	0	2
297.0	0	0	0	1
298.0	0	1	0	3
299.0	0	1	0	1
300.0	0	0	0	1
301.0	0	1	0	1
302.0	0	1	0	1
304.0	0	2	0	1
306.0	0	1	0	2
307.0	0	3	0	1
308.0	0	0	0	1
310.0	0	5	0	2
311.0	0	1	0	1
313.0	0	0	0	1
315.0	0	0	0	2
316.0	0	0	0	3
317.0	0	1	0	1
318.0	0	1	0	3
320.0	0	2	0	2
321.0	0	0	0	1
322.0	0	1	0	2
323.0	0	2	0	2
324.0	0	0	0	2
326.0	0	1	0	1
327.0	0	2	0	1
328.0	0	1	0	0
330.0	0	2	0	1
331.0	0	1	0	0
332.0	0	2	0	0
333.0	0	2	0	0
334.0	0	1	0	0
336.0	0	1	0	0
337.0	0	0	0	1
338.0	0	1	0	0
339.0	0	1	0	0
340.0	0	1	0	0
341.0	0	1	0	0
342.0	0	1	0	3
343.0	0	2	0	1
345.0	0	1	0	1
346.0	0	1	0	1
347.0	0	1	0	0
350.0	0	1	0	0
351.0	0	0	0	1
352.0	0	1	0	1
354.0	0	1	0	0
357.0	0	1	0	1
358.0	0	0	0	1
360.0	0	0	0	1
361.0	0	2	0	1
362.0	0	3	0	0
363.0	0	0	0	3
364.0	0	0	0	1
366.0	0	0	0	1
368.0	0	0	0	1
369.0	0	0	0	1
372.0	0	1	0	1
373.0	0	0	0	1
375.0	0	1	0	1
376.0	0	1	0	1
377.0	0	1	0	1
381.0	0	1	0	0
382.0	0	2	0	0
383.0	0	1	0	0
384.0	0	1	0	0
385.0	0	2	0	0
386.0	0	1	0	0
387.0	0	1	0	2
388.0	0	0	0	1
389.0	0	1	0	2
390.0	0	1	0	0
392.0	0	0	0	1
393.0	0	1	0	1
395.0	0	0	0	1
396.0	0	0	0	2
397.0	0	2	0	0
398.0	0	2	0	2
400.0	0	0	0	1
404.0	0	1	0	0
405.0	0	0	0	1
407.0	0	1	0	1
409.0	0	0	0	1
410.0	0	1	0	0
412.0	0	1	0	1
414.0	0	1	0	0
416.0	0	3	0	0
417.0	0	0	0	2
418.0	0	1	0	1
419.0	0	0	0	1
421.0	0	1	0	1
424.0	0	1	0	0
426.0	0	0	0	1
427.0	0	1	0	0
429.0	0	0	0	1
430.0	0	0	0	1
433.0	0	1	0	1
434.0	0	2	0	0
436.0	0	0	0	1
437.0	0	0	0	1
439.0	0	1	0	1
440.0	0	0	0	1
442.0	0	3	0	0
443.0	0	1	0	0
445.0	0	3	0	0
447.0	0	0	0	1
451.0	0	1	0	0
453.0	0	0	0	1
454.0	0	2	0	1
455.0	0	0	0	1
457.0	0	1	0	0
460.0	0	0	0	1
468.0	0	1	0	0
470.0	0	1	0	0
475.0	0	0	0	1
478.0	0	1	0	0
480.0	0	0	0	2
485.0	0	1	0	0
486.0	0	0	0	1
491.0	0	1	0	0
492.0	0	1	0	0
495.0	0	1	0	0
497.0	0	1	0	1
499.0	0	0	0	1
501.0	0	1	0	0
507.0	0	0	0	1
511.0	0	1	0	1
520.0	0	0	0	1
521.0	0	0	0	1
522.0	0	1	0	0
539.0	0	1	0	0
547.0	0	1	0	1
548.0	0	0	0	1
550.0	0	0	0	1
556.0	0	2	0	0
558.0	0	1	0	0
568.0	0	1	0	0
573.0	0	0	0	1
582.0	0	1	0	0
590.0	0	0	0	1
595.0	0	0	0	1
606.0	0	1	0	0
613.0	0	1	0	0
614.0	0	0	0	1
617.0	0	1	0	0
626.0	0	0	0	1
628.0	0	0	0	1
635.0	0	0	0	1
639.0	0	1	0	0
641.0	0	0	0	1
643.0	0	0	0	1
645.0	0	1	0	0
649.0	0	0	0	1
658.0	0	1	0	0
661.0	0	1	0	0
664.0	0	0	0	1
668.0	0	1	0	0
671.0	0	1	0	0
677.0	0	1	0	0
681.0	0	0	0	1
714.0	0	1	0	0
717.0	0	1	0	0
730.0	0	0	0	1
750.0	0	0	0	1
754.0	0	1	0	0
778.0	0	1	0	0
808.0	0	0	0	1
824.0	0	1	0	0
985.0	0	0	0	1
1012.0	0	1	0	0

